channel_id,channel_title,leaning,channel_country,channel_subscribercount,channel_videocount,channel_topic_ids,pR_vid,pR_usr
UCHCrrlQP4bU-DvD62fb2KiQ,zaednomozemepoveke,R,not set,42,28,"['/m/098wr', '/m/05qt0', '/m/019_rr']",1,NaN
UCcGtQyc1tib97l5GcusUh8A,Goorky,R,not set,0,30,"['/m/04rlf', '/m/02jjt']",1,0.4884681607158964
UCBE9hUwqp4esPPIZAoSgwEQ,Canadian Nationalist,R,CA,0,29,"['/m/098wr', '/m/098wr']",1,0.7652224357978293
UClJpCkcdM3wtwDSks4Mrivg,Amorpha Media,R,not set,344,28,"['/m/098wr', '/m/05qt0', '/m/019_rr']",1,0.8595028082758707
UCMyNq0FL1mJCElgboQXL-Pg,~ C Y B E R N Δ Z I ~,R,AQ,13020,27,"['/m/04rlf', '/m/04rlf']",1,0.6816275091007352
UC3CcRWHLu6TiGrfV4_RNUJQ,Acastus Cor,R,not set,64,23,"['/m/04rlf', '/m/04rlf']",1,NaN
UC1lEzZ1y--aPIB__TeUfKdQ,PEGIDA UK,R,GB,1135,14,"['/m/098wr', '/m/05qt0', '/m/098wr', '/m/05qt0']",1,0.7039838178913642
UCcQGhMc9QRZRPDCFpwT5zAQ,spadibur,R,not set,806,27,"['/m/04rlf', '/m/04rlf']",1,0.5402147159784116
UCZLZWKh5pIp0Jz8C9F06G9w,Edmund Blackadder,R,not set,1123,27,"['/m/01h6rj', '/m/02jjt', '/m/02jjt']",1,0.31182378161283
UC6ANC6cVYU2Wksv10TD1EuQ,Choda,R,not set,110,27,"['/m/04rlf', '/m/098wr']",1,0.05982905982905983
UCU-yDA_36RSpHp8F_cS0TWA,graaaaaagh,R,not set,1381,27,"['/m/098wr', '/m/02jjt', '/m/04rlf']",1,0.6518522243523567
UCn2pFNWAR7YUXEmHHq1mfig,Lars P,R,not set,23,27,"['/m/0bzvm2', '/m/07c1v', '/m/019_rr']",1,0.2698961937716263
UCyKaOMEuXYemg3NI_g6pEAw,Vlaamse Volksbeweging,R,not set,22,27,"['/m/098wr', '/m/098wr']",1,0.647191011235955
UCu19Fy6sqVAC-Jfg102jo0Q,AfD Baden-Württemberg,R,DE,0,26,"['/m/05qt0', '/m/05qt0', '/m/098wr', '/m/04rlf']",NA,NA
UCPzbzgwfGL0sGOMO8wiy1mw,Kohlenkeller,R,not set,0,26,"['/m/05qt0', '/m/098wr']",NA,NA
UCm5MOmA-OdXk8fNskhgQVHQ,nsvtv,R,not set,227,26,"['/m/098wr', '/m/098wr', '/m/04rlf']",1,0.5442056439908307
UCBdS801QitbRt2UnPCu42Kw,nationalistvideo,R,not set,245,26,"['/m/05qt0', '/m/098wr']",NA,NA
UCsKjElNP5r8fXVYdGxuGo6Q,Defense Distributed,R,US,30254,25,"['/m/019_rr', '/m/098wr']",1,0.41100740188428636
UChto_0xZP41Ld2w5vIbhEiA,Voice of Europe,R,NL,5644,28,"['/m/05qt0', '/m/098wr']",1,0.6973626489529043
UCyl5VwgW8Q00Aw6J8icwV7Q,Eternal Reich,R,not set,3806,25,"['/m/04rlf', '/m/04rlf', '/m/02jjt']",1,0.755486690935789
UCOS0lgLqFen-0gVNt_VO-Yw,Pegida Ireland,R,not set,1033,25,"['/m/098wr', '/m/06bvp']",1,0.5768337258434412
UCZTtWjmrtqrcwIP83bwykuA,stiofanwalsh,R,not set,18,25,['/m/019_rr'],1,0.6970193973519434
UCHGvU2YJowRL6lllC7D1-Gw,Little Enterprises Cali,R,not set,3846,25,"['/m/098wr', '/m/019_rr']",1,0.6893270525642462
UCp3ymzzu4-S5swhNXhPQQeQ,Pan-European Movement,R,not set,1107,26,"['/m/098wr', '/m/05qt0']",1,0.6664924217911801
UCtOr_C1wOGXmXIFvNcUmGHg,prerodba2008,R,not set,43,25,"['/m/05qt0', '/m/098wr', '/m/04rlf']",1,NaN
UCmAkrFaSVC0s0aCUwp2AeyQ,Български Национален,R,not set,175,25,"['/m/098wr', '/m/098wr', '/m/05qt0']",1,0.8709879695834752
UCpr-R1i_VOmWwKOcI_D5amg,Bronson Official,R,not set,13594,24,"['/m/04rlf', '/m/04rlf', '/m/06by7']",1,0.7484811841601525
UCUow6Vk9t8SE-QUfs8M2thA,UltraNacionalPT,R,not set,729,24,"['/m/04rlf', '/m/02vx4', '/m/06ntj', '/m/098wr']",1,0.6860618472440871
UCK09uGuVtsOES0dpk0c_Psw,cecilb2010,R,not set,127,24,"['/m/06by7', '/m/06by7', '/m/04rlf']",1,NaN
UC_Sc6pW4Xe9rQlBRajGm6yA,Right To Rise PAC,R,not set,255,24,"['/m/05qt0', '/m/098wr']",1,0.279949355525772
UC6iTs9yc3hxOvGVUKJkinEw,You enter Germany,R,not set,1063,26,"['/m/098wr', '/m/098wr', '/m/04rlf', '/m/019_rr']",1,0.9114332704501061
UCY9ydp8w52H_5WgqdrVj7OA,La Revanche Blanche,R,not set,179,24,"['/m/06bvp', '/m/098wr']",1,0.9868052566763913
UC5BGQm9wWWUtbmKVKELZ_8A,Vox Koshka,R,US,0,17,"['/m/019_rr', '/m/04rlf']",1,0.8205808459988169
UCx0PYifViNNHer4xl10O-Nw,Nationalism4Life,R,not set,1649,22,"['/m/05qt0', '/m/098wr']",1,0.49761922992094765
UCJpdwEg7vrj_61e0Bfnx02w,Morrakiu,R,US,22609,30,"['/m/098wr', '/m/04rlf', '/m/02jjt']",1,0.6418100940482502
UCm880rQtHwHgh6tEiKEDJsA,Hogar Social,R,ES,4395,23,"['/m/098wr', '/m/019_rr', '/m/04rlf']",1,0.8423423423423424
UCf7c1FQNq0cFyRr6rSkuyTg,Србска Акција,R,not set,901,21,"['/m/098wr', '/m/05qt0', '/m/04rlf']",1,0.7780407795963573
UCM3830kwkC4DSJJKGgHFHuQ,Madrid An,R,not set,448,23,"['/m/05qt0', '/m/098wr', '/m/05qt0', '/m/04rlf']",1,NaN
UC_bjx_30CFcJFlcjPtG7VHQ,Impact Theory Studios,R,US,8637,23,"['/m/02vxn', '/m/02vxn', '/m/02jjt']",1,0.31727138658795123
UCzS4mBLMF3iB0LIdu9yr9Tw,grupofilipinosalsa,R,not set,21,23,"['/m/019_rr', '/m/03glg', '/m/05qjc', '/m/02jjt', '/m/04rlf']",1,NaN
UCwZc0-tgtPH4VbV8MlKIdhA,DukeOfAvalon,R,GB,1169,25,"['/m/019_rr', '/m/04rlf']",1,0.8107464506164886
UCydCRoRIdyestEAf6tj-4Fg,Volksdeutscher,R,not set,698,23,"['/m/019_rr', '/m/098wr']",1,0.9269931182651036
UCI2Q8WCjYYK4qFt5qNowOOA,An Fómhar,R,not set,258,25,['/m/098wr'],1,0.8986540272990676
UC7YYM-O6AQe0gSMt1pB7P9A,ILegionarii,R,not set,3225,22,"['/m/04rlf', '/m/04rlf']",1,0.6625834531873045
UCIfnKm98q78j2ZNcfSQhhCQ,Oswald Spengler,R,not set,6271,22,"['/m/098wr', '/m/06bvp', '/m/01k8wb']",1,0.5779194752110691
UCUwBWpRQHGLoywMLM8CN7YQ,Creed26Ministries,R,not set,4507,22,"['/m/06bvp', '/m/098wr']",1,0.5000040980983432
UCf93xUCMcrfgutz9181_9mw,Jordi Schevens,R,not set,31,22,"['/m/098wr', '/m/098wr']",1,0.3720611183842547
UCUPxykOMExHsWu0JJ1SL0kg,AquilaEvropa1000,R,not set,592,22,"['/m/01h6rj', '/m/04rlf', '/m/04rlf', '/m/06by7']",1,0.5405617488804346
UCXqpN_lZoZU4FR3vIZXCJiA,EUROPA Tv,R,SE,5646,22,"['/m/04rlf', '/m/04rlf', '/m/098wr']",1,0.7115346973088565
UCLeUHPuf5czZOA8zvSgoVrg,Horatio Cary,R,not set,2272,0,not set,1,0.8096395465383346
UCIkUxLvaWCDQhinYwQgDQpQ,PSNuoret,R,not set,261,22,"['/m/05qt0', '/m/05qt0', '/m/098wr', '/m/04rlf']",1,0.34822682448527104
UCl1TtjBcLpK1Hm4bFRCvn8w,campusliberty1,R,not set,235,22,"['/m/05qt0', '/m/098wr']",1,0.303099414181899
UCpSzbVbNkYLOh1GqSNcoc5Q,SirOssisOfLiver,R,not set,189,22,"['/m/098wr', '/m/019_rr']",1,0.551127204151114
UCyd_B2oh2EiQPgxBa5mTBjQ,otcetnavmrodpmne,R,not set,63,22,"['/m/05qt0', '/m/098wr']",NA,NA
UCgE-XpzYpzs7qCPj4zSvGsA,DDrummingCoolDude,R,not set,13,22,"['/m/04rlf', '/m/06by7']",1,NaN
UCZH0f2BMVziTJ1YkL2oQEkw,Doel 2020,R,not set,3,22,['/m/098wr'],1,NaN
UCKryrA8TZOKcafI6deHv3xw,Jérôme ROBERT,R,not set,4162,21,"['/m/04rlf', '/m/04rlf']",NA,NA
UCqm8RbPQt1cIaiVhrlXsOkQ,Madusch,R,not set,731,21,"['/m/04rlf', '/m/04rlf', '/m/02lkt']",1,0.3917333041182698
UCwQL6Mcu34L9zHZzQ1PkyiA,Defend Europe,R,not set,5582,21,"['/m/019_rr', '/m/07yv9', '/m/07c1v']",1,0.7735957276291796
UCdLrWOrfe1Q-ALldpOGNxOA,Identitaere Berlin-Brandenburg,R,not set,3039,22,"['/m/098wr', '/m/098wr', '/m/019_rr']",1,0.8937607496574058
UCiK1sbvGdHLu4qxsmKZig1A,Das Leuchtfeuer,R,DE,1006,21,"['/m/098wr', '/m/098wr']",1,0.9095433234640377
UC3sjX27Dz4kmOR9b-c7nYdQ,Alliance for Peace and Freedom (APF),R,IT,603,22,"['/m/05qt0', '/m/05qt0', '/m/098wr']",NA,NA
UC5qTHJz24IuyC5N8w9bgfXw,Pieter Omtzigt,R,not set,155,21,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.4729462119434192
UCnaQkJ6jGvxqMfFAmqlyLoQ,Dave Martel,R,not set,376,22,"['/m/02jjt', '/m/098wr']",1,0.7989278161330461
UCrpI7VcO8j5zJVWvNXQIf2Q,Rudi Prinsloo,R,not set,418,20,"['/m/098wr', '/m/098wr', '/m/05qt0']",1,0.39262067866284817
UCluKq9feEITy9KrIMNHyPpA,iambulgar,R,not set,1133,20,"['/m/04rlf', '/m/04rlf']",1,0.45019265171185835
UCQYZuTkw-qwvUjD7KQnGfQQ,Keep the Promise 1,R,not set,272,20,"['/m/05qt0', '/m/098wr']",NA,NA
UCPjlKwvj5jbvqH1hFtB9K9w,Disgruntled Leaf Network,R,not set,1775,17,"['/m/098wr', '/m/098wr', '/m/04rlf']",1,0.7345029290403257
UCcKECKYD9HOmdoMQkOdWqBg,HolodomorInfo.com,R,not set,1924,19,"['/m/098wr', '/m/098wr', '/m/05qt0']",1,0.569410826144787
UC9l_xvykjwJjEDPXWaubKPg,Generazione Identitaria,R,IT,1218,20,"['/m/098wr', '/m/019_rr', '/m/05qt0']",1,0.8586437606944669
UCk7_xzZc9DeOapi4o2JsMBQ,NPD Saar,R,not set,67,20,"['/m/05qt0', '/m/05qt0', '/m/098wr']",NA,NA
UCZ3eP2CDFn7GuXZyfKpFCSQ,Lga Lga,R,not set,24,20,"['/m/04rlf', '/m/098wr']",1,0.9166666666666666
UCr1GT0dwoBmqLUTbaPtJ4GA,Sprachenrassist,R,AT,514,19,['/m/098wr'],1,0.8838999854530786
UCYONS6Xvzz7UcLGHYOr1SBg,Active Monad,R,SE,119,20,['/m/019_rr'],1,0.773470894740216
UCAmBKXGA6TQXfzt3-4q_o8w,tihookeanist,R,not set,2153,19,"['/m/02jjt', '/m/098wr', '/m/02vxn']",1,0.4153868794561869
UC_LbM_l2qhtFEZnifZ8YkKQ,Palóc Videotéka,R,HU,4462,20,"['/m/02vxn', '/m/02jjt', '/m/04rlf']",1,0.9825092355782893
UC5CDvJam5lJmYGgA3iI5u2Q,Dansk Folkeparti,R,not set,138,19,"['/m/05qt0', '/m/05qt0', '/m/098wr', '/m/019_rr']",1,0.8172250859106529
UCZoxeavUPEvPAYz3NZBeXzA,Spero Patria,R,GB,4612,19,"['/m/04rlf', '/m/04rlf', '/m/02jjt']",1,0.7054673429375401
UCub3hiKyc5oGOEP7XZW79vw,grupa 357 official,R,not set,643,20,"['/m/04rlf', '/m/04rlf', '/m/06by7']",1,NaN
UCAeG2ZKD5Et29iIvAnZWZnA,Australian Defence League,R,AU,818,19,"['/m/098wr', '/m/098wr', '/m/019_rr', '/m/06bvp']",1,0.602970534629539
UC0Ks2su_66QbpDj3RFOj1Ew,Babylonian Hebrew,R,IL,1410,19,"['/m/04rlf', '/m/02jjt', '/m/098wr']",1,0.7400278635793032
UCC9v-TRhCELOBEtZT1SKZNA,Generace Identity,R,CZ,361,19,['/m/098wr'],1,0.7840170403663042
UCCnDucvP6hibJoEqLBRyPRg,KM Studio,R,not set,200,19,"['/m/04rlf', '/m/04rlf']",1,NaN
UCYRtDsibhHbSUb1ztOJXpjA,Count Richard Von Coudenhove kalergi,R,not set,179,24,"['/m/019_rr', '/m/05qt0', '/m/098wr']",1,0.8959008725600103
UCzQwFR_j6q41lxn_akPofgw,whiteMedia4,R,not set,1479,18,"['/m/098wr', '/m/098wr', '/m/04rlf']",1,0.45253492822811153
UCXrzcmZ9eIkQi-u2BPH_4ug,DukeOfDurham,R,GB,6875,19,"['/m/019_rr', '/m/04rlf']",1,0.773053326045351
UCbz1TmOuCV8xYUNdVOtNJOA,suvarenee,R,not set,0,18,"['/m/019_rr', '/m/019_rr', '/m/098wr']",1,0.21548987552885354
UCN1Qh3e213KgbHBRSXGuNQQ,Generation Identity UK & Ireland,R,GB,0,18,"['/m/05qt0', '/m/098wr']",1,0.8149911765755203
UCpnmXwF0EMmn24ZPpW4_iaw,AfrikanerWeerstand Beweging Nuus Kanaal,R,not set,150,18,"['/m/098wr', '/m/098wr']",1,0.7237092418180167
UC-wVWbSEWn9i_J43Id3j3Vw,Objective Realist,R,US,630,20,"['/m/098wr', '/m/098wr']",1,0.6993235874859239
UCXPgR8zVHN-sFMZkGe34jhQ,PEsN Deutschland,R,not set,36,18,"['/m/098wr', '/m/04rlf']",1,0.23155684192200557
UC78CVTrt1eDhmIs6Nc3qb5w,the.truth.will.live,R,not set,1252,16,"['/m/04rlf', '/m/098wr', '/m/019_rr']",1,0.6128874153499926
UCL3zNB_Z2xUwtQsKbS0IEaA,Anthony Rogers,R,not set,0,17,"['/m/06bvp', '/m/098wr', '/m/04rlf']",1,0.7237925815402897
UCHdemBio61IVEuFFCpDuCsA,The Greatest Story Never Told TV,R,not set,16593,17,"['/m/098wr', '/m/05qt0', '/m/04rlf']",1,0.5225029813293212
UCkbh1cAyF1eq64-2s2qH7Dw,autrejeunesse,R,not set,650,17,"['/m/04rlf', '/m/04rlf']",NA,NA
UCJtX_wjuSzuG5CSDnP7aBKw,spirit of freedom rfb,R,not set,204,17,"['/m/04rlf', '/m/04rlf']",1,0.14492064704758895
UCr6gdokI-jE_T1b5AmOOdxg,LaughingMan0X,R,US,3833,17,"['/m/098wr', '/m/098wr', '/m/01k8wb']",1,0.464582113161212
UCOncXyQDh4xAnQviw8ebA3g,Force&Independance,R,US,776,18,"['/m/019_rr', '/m/098wr']",1,0.9513988166711191
UClcMI9DydJTT8ND2jfRjU_w,Rick Wegner,R,not set,279,17,"['/m/027x7n', '/m/019_rr', '/m/098wr']",1,0.6032895303695736
UCjpCYQzHqfYGDonlLjRx9cw,Fash Bandicoot,R,not set,368,17,['/m/019_rr'],1,0.5627425280246061
UCmOsQFi74SiLepvI_4da3Gw,NPDFraktionVG,R,not set,94,17,"['/m/019_rr', '/m/019_rr', '/m/098wr']",NA,NA
UCpj2rNWB00nor00sn-R6nCg,Le Rebelle Media,R,not set,1128,17,"['/m/05qt0', '/m/098wr']",1,0.7778010196070282
UCalfdil1tkZY4w07T4l5dew,AltCapRight,R,not set,174,17,"['/m/04rlf', '/m/019_rr']",1,0.7206141413927576
UCxIRfjfvt7rjy8Fmy9R9NRw,neo-agoge,R,US,0,17,"['/m/02jjt', '/m/098wr']",1,0.5054892314047121
UCbn3jWx1zuRtAPxwlRZ5EAA,BoeingSkunkWorks,R,not set,15,19,"['/m/07yv9', '/m/019_rr']",1,NaN
UCOwTYUb7LhJ6eiC7Xn5kFmA,SkepticalDoctor,R,not set,253,16,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.5267621371907499
UCTlLVJB7aTfNwzD3ifg3v8Q,Friend of Yahweh,R,US,2369,16,"['/m/019_rr', '/m/098wr']",1,0.3925080364352312
UC88hw1WHec9nWT7RdTPZfvw,steve050,R,not set,159,16,"['/m/04rlf', '/m/04rlf', '/m/06by7']",1,0.4776733087929259
UCRCvhj90ctwLqCrbukZm11Q,Chamber Boys,R,not set,29123,15,"['/m/02jjt', '/m/04rlf']",1,0.28282876540547464
UCggtqMpXngpZsx5cotfxegA,ARMIreland,R,not set,773,15,"['/m/098wr', '/m/098wr']",1,0.548934002920724
UC_N4L2B-g2hZ9OPVdkmthGw,•CRITICAL CONDITION•,R,not set,26394,19,"['/m/019_rr', '/m/019_rr', '/m/098wr']",1,0.6589229508130702
UCzQh-0e-cZ8E6RLpeR5CErA,Sebastian Tynkkynen,R,not set,1869,16,"['/m/098wr', '/m/098wr', '/m/05qt0']",1,0.5689378723568344
UCDGa_V9CLwYffIhCTPadhQg,Values & Capitalism,R,not set,474,15,"['/m/098wr', '/m/02jjt', '/m/019_rr', '/m/02vxn']",1,0.8108108108108109
UCDReoDRI7_p0rrYstm4waww,Europa Terra Nostra,R,DE,0,15,"['/m/098wr', '/m/05qt0', '/m/01k8wb', '/m/02jjt']",1,0.6174668092024006
UCdi4UrnPwqyEfMDmP2bbaoA,GruevskiNikola,R,not set,184,15,"['/m/05qt0', '/m/098wr']",1,1
UCVhAy_ic0kwMMtiPlkbo42g,The Irish Megaphone,R,not set,166,17,"['/m/098wr', '/m/02jjt', '/m/05qt0', '/m/04rlf']",1,0.7863835217457869
UClyHF2IW2KX4RuOJHsYL3ww,Kroc Blanc,R,FR,19408,24,"['/m/04rlf', '/m/04rlf', '/m/0glt670']",1,0.5618720523566207
UCh1xTvzOkoeXaR8EvM4Jzaw,ShieldWife,R,not set,12523,14,"['/m/098wr', '/m/0kt51', '/m/019_rr']",1,0.4595039678604178
UCYYwJTQBedmHBpHPkVfzWwQ,KasparovCom,R,not set,4222,14,"['/m/098wr', '/m/098wr', '/m/05qt0']",1,0.3403540102529889
UCRCPPkvgw0p3DDpvLKjAy3w,Een En Al,R,NL,484,14,"['/m/098wr', '/m/04rlf', '/m/05qt0']",1,0.5113422446969605
UCApl7k4vvnzbvSlbxtMsMnA,Młodzież Wszechpolska Wrocław,R,not set,197,14,"['/m/098wr', '/m/04rlf']",1,NaN
UCfOdFkdgAe6JbIU7Oia1wcA,Avatar of Hyperborea,R,SE,1900,3,"['/m/04rlf', '/m/01h6rj', '/m/04rlf']",1,0.6917542554565674
UCu0UnpR0bqG3exI73OMWz-Q,IngolstadtFab,R,not set,19,14,"['/m/05qt0', '/m/098wr']",1,0.5573720908649152
UCztAht24pw8uEQCQI1Fx62Q,Dělnická strana sociální spravedlnosti,R,not set,131,14,"['/m/05qt0', '/m/098wr', '/m/04rlf']",1,NaN
UCAkNbBh6kLPCMWd1LYNz42g,New Paradigm,R,US,922,14,"['/m/098wr', '/m/098wr', '/m/04rlf']",1,0.7786257857494238
UCP1zCmyoZbSduz1U4bLo9pA,eyesplice17,R,not set,169,14,"['/m/098wr', '/m/019_rr']",1,NaN
UCAgBUlIpzlJaE0693J3s97w,Baked Alaska,R,US,29159,16,"['/m/019_rr', '/m/02jjt', '/m/0glt670', '/m/04rlf']",1,0.6516749572515886
UCjqVanJab9rt5BBBK0iEfyw,Murdoch Murdoch,R,not set,43475,14,"['/m/02jjt', '/m/02jjt', '/m/04rlf']",1,0.7466192073531218
UC7zgrGKsGDeeu9xrz2qNTXg,Charles Zeiger,R,not set,1113,13,"['/m/098wr', '/m/098wr', '/m/02jjt', '/m/05qt0']",1,0.6456020447065199
UCxBL_i3W7WQwxu7WHn3EvmQ,SlavicBosnia,R,not set,132,13,"['/m/04rlf', '/m/04rlf', '/m/098wr']",1,0.45317120744408407
UC8cGKJpNMlmFP5MwQYIAwig,Tom Holland,R,not set,391,13,"['/m/019_rr', '/m/098wr', '/m/019_rr', '/m/098wr']",1,0.534555349481385
UCbvglAhUd_O_axoTkKCKFjw,NPDWochenbrief,R,not set,43,13,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.44511990688692893
UCkhnqDz5ie6Qv84vfs52RCQ,Burger Journalist,R,not set,10,13,"['/m/05qt0', '/m/098wr', '/m/04rlf', '/m/02jjt']",1,0.8753078347476453
UCv31f1mka2FwYtys0_B9eiA,NationalSocialistTheory,R,GB,237,13,"['/m/098wr', '/m/098wr', '/m/05qt0']",1,0.7657041146173859
UCf7rpaP2UsGDuQMG9Xwc6qg,DANNY LOUGHLIN,R,not set,13,13,"['/m/07yv9', '/m/019_rr']",1,0.8428571428571429
UCL9EX2Z-GC3Xopqmw4IE_1w,Rich Richards,R,not set,13,13,"['/m/04rlf', '/m/019_rr']",1,0.8554913294797688
UCiCxF9QclOk5CMVQwD9HEFA,Conor Jones,R,not set,34,14,"['/m/0bzvm2', '/m/0bzvm2', '/m/025zzc']",1,NaN
UCEAPCMnUa1OSjasZDGXfc2Q,Richard C Brown,R,not set,40,13,"['/m/019_rr', '/m/02wbm', '/m/04rlf']",NA,NA
UCgV-hgprraRb071mumQFw2g,THE MERKINS,R,US,163126,13,"['/m/0glt670', '/m/0glt670', '/m/04rlf']",1,0.3952731327705649
UCKtxMGhMI2IvLsFCfQ4ez5w,Courageous Conservatives PAC,R,US,386,12,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.35517991974668894
UCdMcJcbQWPqVtpWmVP9tv7g,Schild & Vrienden,R,not set,4131,12,"['/m/098wr', '/m/098wr']",1,0.7339409368740724
UC8NwXfBTsuEpzw6jkN_QLcA,npdtv,R,not set,282,11,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.4638785095380646
UCbzlkgBh8dcvTlreNC1hGig,Roaming Media,R,not set,12467,12,"['/m/02vxn', '/m/02vxn', '/m/02jjt', '/m/019_rr']",1,0.6131130996045364
UCBUudLY5ukGyEH7jXHH3D2g,Sverige98AD,R,not set,138,12,"['/m/04rlf', '/m/04rlf', '/m/098wr', '/m/06by7']",1,0.490428047677963
UCuU-iaQzNSCuf5krKbe_6GA,German Ambassador,R,DE,1216,12,"['/m/05qt0', '/m/098wr']",1,0.7742984751827643
UCuqTknKfOyvGWaFrRlDljdg,SolidarityFront,R,not set,93,12,"['/m/01h6rj', '/m/098wr', '/m/04rlf']",1,NaN
UCZP9c1a6CIqk7dgDj4M_TjQ,Pakeha Rabbit,R,not set,73,12,"['/m/04rlf', '/m/098wr', '/m/02jjt', '/m/019_rr']",1,0.5202145666128752
UCae_9JwXSVzp-lHKRh3EePQ,SakSaret,R,IE,312,12,"['/m/098wr', '/m/098wr', '/m/04rlf']",1,0.7171783607655061
UCbw8fqMmVs5QKW5sr5To19Q,holly hazeltree,R,not set,69,12,['/m/019_rr'],1,0.9596686921767831
UCWDNLivEvbakxvS8TmCo66w,MOOhammad1,R,not set,247,11,"['/m/098wr', '/m/098wr', '/m/06bvp']",1,0.4407022489903384
UCifOFnGa8WB_eIIcsWm-XJg,The Western Front,R,not set,14840,11,"['/m/0bzvm2', '/m/0bzvm2', '/m/04rlf']",1,0.6452140567942101
UCc0So5OFwq41g-fxL2ucwmg,The European Guardian,R,not set,1260,11,"['/m/098wr', '/m/098wr']",1,0.627103816432821
UCQ4lSTLxQRSefhTui_a9iJw,DNInforma,R,not set,181,11,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.7010447415519764
UCiBYaBWA94PdiMKh6PtAr_Q,Chimes of Freedom,R,not set,468,11,"['/m/098wr', '/m/01k8wb', '/m/04rlf']",1,0.6666544000385449
UCWV3TVGQGmyHptLWFg61kKg,IB Hannover,R,not set,355,11,"['/m/05qt0', '/m/098wr', '/m/05qt0', '/m/04rlf', '/m/019_rr']",1,0.8107286273636494
UCe7Apl40DM-NwzCQz-umDJA,Organisation Citadelle,R,FR,165,11,['/m/098wr'],1,0.5994354353420054
UCSte4EEYxmXwk_VtslRsw3Q,1302VL,R,not set,26,11,"['/m/098wr', '/m/098wr']",1,0.4828696628018818
UCioEx6w3xJcVPewAa0z12iQ,Glaucio Moraes,R,not set,60,11,"['/m/05qt0', '/m/098wr', '/m/098wr', '/m/05qt0']",1,NaN
UCExLbaR1JVRfTWawlq968Qg,Zwart Front Activisme,R,not set,112,11,"['/m/098wr', '/m/098wr', '/m/05qt0']",1,NaN
UCCbVADef0ip5n0TTKf61nSg,NPD Pirmasens,R,not set,29,11,"['/m/019_rr', '/m/098wr', '/m/019_rr', '/m/098wr']",1,0.6875350045602271
UCuIGUcRb8tXrgIVJ5htomhA,Anti Dem,R,not set,357,11,"['/m/019_rr', '/m/04rlf']",1,0.918670381563231
UCWU5AphIpSCCHZbpB80ZOtQ,Brass Knuckle Brotherhood,R,not set,9,11,"['/m/04rlf', '/m/098wr']",1,NaN
UCjnZxe1r6kpPrXZkZA-5k6Q,Thusnelda34,R,not set,1,11,"['/m/019_rr', '/m/04rlf']",NA,NA
UC36mSY_4inu-Rx5TAIfKXfA,Boris Le Lay,R,not set,27959,11,"['/m/098wr', '/m/04rlf']",1,0.5505550165406298
UClCJ4KEsWkhzvvxftRf0FYw,Paul Weston,R,GB,30702,10,"['/m/098wr', '/m/098wr', '/m/05qt0', '/m/019_rr']",1,0.7766301478071516
UCQ523xPahM3xaxr7bQ95-Qg,Third Position,R,not set,1858,10,"['/m/098wr', '/m/098wr', '/m/05qt0']",1,0.5945640286924138
UCautETATp2yILSUAjs1odMw,Cannes Identitaire,R,not set,228,10,"['/m/098wr', '/m/098wr']",NA,NA
UClpq9YpbkOhxIM5d1-hCu-g,Freak Productions,R,not set,221,10,"['/m/06by7', '/m/04rlf']",1,0.789033917794361
UCO5Mirl1TKAERUiGtG4izjw,Jobbikcom,R,not set,232,10,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.5807563338172407
UCCLZairgO-1cfphqAOreNuQ,Identitäre Bewegung Bayern,R,not set,1125,11,"['/m/098wr', '/m/04rlf', '/m/05qt0', '/m/019_rr']",1,0.8797657020362171
UCZ0ueu4_aSISS5NR5UOwEAg,Alex Geussens,R,not set,45,10,"['/m/02jjt', '/m/019_rr', '/m/04rlf', '/m/03glg', '/m/05qjc']",1,0.09205020920502092
UCPp15yPWspeWXYhA7D5gnng,Wolfsbloed Midgardr,R,not set,90,10,"['/m/06by7', '/m/04rlf']",1,0.7296551872833208
UCR1_6RKdAxK1gPrqO9vlzCA,brtv arzhurig,R,not set,134,10,"['/m/098wr', '/m/098wr', '/m/02jjt']",1,0.0213903743315508
UC7-Miu_jkFiHmhrWOHb4uUw,Dyon Spiler,R,NL,87,10,"['/m/04rlf', '/m/064t9', '/m/06by7']",NA,NA
UC_w53N0mBcWwJs7JYwKzDsg,NSDAP Clan l Hitler Jugend,R,not set,211,10,"['/m/04rlf', '/m/025zzc', '/m/0bzvm2', '/m/02lkt']",1,0.675
UClTxFRxHVSdT1PgeRE1UsiA,PolishFans,R,not set,1187,9,"['/m/098wr', '/m/04rlf', '/m/02vx4', '/m/06ntj']",1,0.5925360184431132
UCDuZOAew9R8qUlYOxDSX7QQ,CS Lewis,R,not set,6415,9,"['/m/098wr', '/m/01k8wb', '/m/06bvp']",1,0.3583491832616094
UCnpTPx4qyTsKX_pup3D6KBA,RSBN,R,US,3543,9,"['/m/05qt0', '/m/098wr', '/m/02jjt']",1,0.22868674932119215
UCXMKJkrhB1Bgw8xRaRpEa3Q,Parse The Noise,R,not set,4976,9,"['/m/098wr', '/m/098wr']",1,0.7507591375551987
