video_id,in_deg,out_deg
AQVbSqtxcLw,1,1
7izw9JoplyI,1,1
TkgoZCC9BDM,1,1
-RfzX87HilM,1,1
mq0A1-3tVHk,2,2
2t8JPHEIzig,3,1
kDV8VabrnUQ,1,1
GGHBR0lxjJc,2,2
tA9g9GB_ZeM,1,1
AxV0wBa1Fcg,1,1
DYeO1kyYflg,1,1
t6GPtUktmCg,1,1
wY9HqABixec,1,1
x-sXsraL2Zo,2,3
u8_w71PJLlU,2,3
xt7AsgOj_Ew,1,1
gweU7nj_CrM,1,1
h43EIJn6pDI,1,2
Mmbp7qTEzDM,1,1
cCKUUaBi3Og,2,2
agBxnzHBBTI,1,1
vdwMEZtampY,1,1
R2pJKa81Lvc,1,1
scQHzvb30pM,1,1
DQj3wgAfRJs,1,1
vyB0NkhaWqc,2,1
EWsMS60BWrk,2,1
lN7L7VgjZF8,1,2
NPg2hRaHVWE,2,1
DYMYKquFH2E,1,2
wm82imLQhpY,1,3
4-2m6oRyugY,1,1
za1xwIZ8NQo,1,1
iZgTPkVxNak,4,1
oTVSclP2l-o,2,3
JFIr94tLIJM,1,1
dQL2ItFFr60,1,1
GKb0TCfV48o,3,1
x_IWs9lCz1g,1,1
0XGyu2IGvNk,1,2
-fr3foimbHE,1,1
gfFAPF_T0ko,1,1
dew30-AxTBU,1,2
wz_4bipeBaQ,1,1
O0UQiITlmQU,1,1
DxC2iw5TdVA,2,1
TvVt15rIIoQ,2,1
MQyxG4vTyZ8,2,1
k3aSR09xJ3E,2,3
YF2M7UP4cLs,1,1
lbf6WVy5y-c,2,3
EChjIHaBjf8,2,3
ZfSSUlDMccE,4,3
7-8WNL5bspg,1,1
hYP7WRaVZB8,2,1
b62mDsSkldc,1,1
xxjT7nK0Q9k,2,1
JZfX3v97sTk,2,1
SiOlnmZZbwQ,1,1
0Wv3GSqjePc,1,1
aCOUZt2LUo0,2,3
wfbIS3GD4yU,1,1
AHFfrPPGL6E,1,2
kdA2-CAJWjo,2,1
2Ew6XV5OXXU,1,1
11oMu365xYU,1,1
H7UYHyChnag,1,1
GY8lIFhweV4,2,1
ISZNhc4KLhA,1,1
HxeloVc3mw8,1,1
ORp3q1Oaezw,1,3
xgY0nMbfIJ8,2,2
SSH5EY-W5oM,1,1
8s3bdVxuFBs,2,1
a4n0zcsdoN0,1,2
qQ7UfwFzndk,2,1
M7hOpT0lPGI,1,1
7eQuea_hgVw,2,2
h_Xh5MXA7yY,2,3
nH6xkjMNdnk,1,2
x3AwnkR92EA,1,1
1X1MNvuRpdg,1,1
_J5bDhMP9lQ,2,3
-U4Cq-dgNnw,1,1
oTKl5X72NIc,1,1
HEfpxiUIZPs,2,1
XGNZQ64xiqo,1,1
UIAm1g_Vgn0,1,3
rP01bH9Ljf4,1,1
3548Ac9wGN8,3,1
0z03xkwFbw4,2,1
1RO8RI9Wqms,1,1
sB0wWEFIr50,1,3
F2xv4fba65U,2,3
8dMgEwQYdog,1,3
JQl0blvYr6E,1,3
zM5Ljm87V3U,2,3
UDLpEQmdNZE,2,3
BmjXXszhRuo,1,3
XjwCRHlgRQs,1,3
v4vuz9lCGPY,1,3
_AB1mxhd_H8,2,1
gS8W4KRSvRc,1,3
CB3wVXZBWz4,2,3
5Vhc64y1NOc,1,1
bGqvimnOTeg,3,1
XmzGtF3zy-k,1,2
BTRQk7cztk0,1,1
nAPUGDfcnVI,1,1
iFhJ_mMHncY,1,1
C4TcwIJCyBU,1,1
U9DyHthJ6LA,5,1
k4I3bcDC4rE,1,2
WxlS79Q3EXk,3,1
qpeN3DVwk4Q,1,2
2MFAvH8m8aI,2,1
c_0E1XJP33E,1,2
9X68dm92HVI,1,1
R6ijdDtOLLo,1,1
E6kI9sCEDvY,1,1
INNQ8jRbMfY,1,1
SFVkD_Q_Jic,1,1
IAT8F_jmDFE,1,1
q6S6qDRUNY0,1,1
KDl8SPzZZE8,2,2
fgzR43ddYz4,1,1
OL83p4GxAvw,1,1
ifD3-niHucE,1,1
utBOYZ0pDo4,1,3
Q9wCA1ST53w,1,1
Af1mpyCr9yg,1,1
jnWITYAfAxQ,2,1
Ur6nU7MXRbA,1,2
LTllC7TbM8M,3,2
YXVEwmzmnPQ,1,2
9N-2yCcBrzc,1,2
ziGD7vQOwl8,2,1
bRcu-ysocX4,2,1
AJm8PeWkiEU,2,1
5pdPrQFjo2o,3,3
szxFDt-u5p0,1,2
iU69xwYxnao,2,1
10-wmV9VinU,1,2
JrmxD9UxY0E,1,1
PGeGvibHBvE,2,2
gUNyyibLYEg,1,1
MfHWJaNJC74,1,1
w1sOZFf4ak4,1,1
pfheSAcCsrE,1,1
bQmMFQzrEsc,1,1
kL0y4uO2XKs,1,1
ptN2KQ7-euQ,1,2
gypAjPp6eps,3,1
0V5ckcTSYu8,3,1
1Y1ya-yF35g,3,2
voFRslp8d60,1,1
Auh74d_OG8Y,1,1
QqLgmequ7Bk,1,1
-qCKR6wy94U,1,2
yw_nqzVfxFQ,1,1
P2MUNDiXazM,1,1
4H55p859czs,1,2
rStsx8SGsPc,2,1
74fTHh6jB5Q,1,1
z32PkokG6Ys,1,1
KPyx4yoYwCw,3,1
lrL53-dE5Sc,1,1
Kbwx4Ci1vNo,1,1
jobYTQTgeUE,2,1
Dv1xvCts3q4,1,1
Ev3sRw69RuQ,1,1
ITTxTCz4Ums,1,1
-j8L7p-76cU,2,3
-jvuhOa9wY4,1,1
nPYRXop7aPA,1,1
ZwY2E0hjGuU,1,1
6A8W77m-ZTw,1,1
ibkc_JSKxw4,1,1
9fB0GBwJ2QA,3,1
5HnslJrk09k,1,1
rxuoDU0mllk,2,1
AxhKRPB08Vg,2,1
Xk4iLoGpr7A,1,1
bii-ci1Zc_c,1,1
qbF_XY6NnUk,2,1
aQRaJGNHh3c,1,2
oMJaRoGeHrQ,2,1
9xtN_w6g-hc,1,1
b6WTwZ8Qm5Q,1,1
BvJZQwy9dvE,1,1
b8Z5eDXRKzM,1,1
K-gluIu-gA0,1,1
-gNZtI7hbvI,1,1
ghiOlbHqfhM,1,1
Gdj5GXXV4uM,1,1
-5FxDAMJYss,1,1
BUcNW1T1Fh4,1,1
_pgbYxLXQuA,1,1
jzP823LDvP8,1,3
XHXLbp7x3MM,1,3
N5ooFU5HosU,1,1
WLfjB3bCMxU,1,1
pItVGYa863k,1,1
MLBHJ4lmPUY,1,1
xjmXzYdxuTQ,1,1
f0yvl16BpvU,1,2
e5faETIK03E,1,1
15fXhJG7JdM,1,2
ba2h9tqNYAo,1,1
m77jeqwvYq8,1,1
YT-LUuPzj8g,1,1
KsKFtNQlvdw,1,1
jnXmDaI8IEo,1,2
2ta23uUFEtU,1,1
1iMmvu9eMrg,1,2
By_S3BMevzM,1,1
xbza-UtseE0,1,2
mwUZOZN-9dc,1,1
hIUr1C6zbgs,1,1
mT4EWCRfdUg,1,1
d-nxFHYsxN0,2,3
XULUBg_ZcAU,2,3
iwmLeCdfAdc,1,3
yoW2jHoVdug,1,3
JK-uwtnIfFU,1,3
OdV6SkGZb3g,2,1
XVnsgxuEZaA,1,1
mIYzp5rcTvU,4,1
5hYANNzFIc4,3,3
f1nbsGPtZ58,2,3
DcnhA-7BXZU,1,3
3vauM7axnRs,2,3
cwDqjmSmtMQ,3,1
Z86xysw5Ncc,1,3
a5ZwNfzusLQ,2,3
bOQIBg3DS5g,2,3
W_E0Du4cxVc,1,3
4pwXhzedNCI,1,1
MizPu-dTPQU,3,1
_vIljjR5dvI,2,3
NVFeRUBHqv0,2,3
wC4wECRuA-U,2,3
7tZ3flyt90Q,1,1
uo_yV06qx54,1,1
Mw22mitEhj8,1,1
rzj4FFi7wt8,1,1
lI0maiTATxw,1,1
Aj9K9NEI5yo,1,1
UsoOyTPacyE,1,1
GYQxHZgi-8Y,1,1
j-aa1UkAr-8,1,2
SKPostNgEqI,1,1
--oTQCysVTs,1,1
iBiSkTcDLBs,1,1
zmDFIW0J8JU,1,2
pv7TrGnZ17w,2,1
EDsSR00t9nQ,1,1
y7e-GC6oGhg,2,1
lecITZkWqzg,1,1
VP0vwBO749I,1,2
cSao4zzqrHg,1,1
fXIbLmlUdOQ,1,2
o0ZrDDXkN4Q,1,1
fqdAhD0CJqw,2,1
Rmb48a2t008,1,1
wr8S-2jrmZs,1,1
aQx_R3oe76U,1,3
cYh62Zye15k,1,1
VfpuHTKgllk,2,2
z-cvAdMlOKE,1,1
lssO92BNsJc,1,1
fFW60sTt9uw,1,2
0-lW4FVrh9U,1,1
AhY9s6ffQMU,2,3
x7G9v6JdYwc,1,3
GKgdzY5_UQ8,2,3
waeMkka60po,2,1
f5NJQiY9AuY,1,1
5YjsK80qd1g,1,1
60L6D9rhmaw,1,1
YjrxHqNy5CQ,3,1
xLhCvjF7nss,1,1
9TbeXyAe-cY,1,1
egVlN-kBjZg,2,2
-DJ_Y-NHBkI,1,1
CEQTo9usai4,1,1
oRckxnHZHb4,2,2
zmUMrAZtwbU,1,1
FIvdKfUWTAA,1,1
AH0IfJDRQ7M,1,1
-tj0UasJ4Lg,1,2
6esoWXxP0n0,1,1
h8P-BZ8X_6Q,2,1
0ZfrVCiYH9Y,1,1
Qmla9NLFBvU,1,1
F2DLQw1K9Ms,1,2
Zd5afiejqWs,1,1
OBA6qlHW8po,1,2
paDKkIt9vkk,1,1
zJ9TfkdgeFc,2,1
rl5Xu03-KIc,1,3
2-hcLpZkR9c,1,1
2Ghjf1NsXqs,1,1
E4uRWk06Wo0,1,3
UWyLzXHqJSs,1,1
rsX0ZgfsnH8,1,1
zNdkrtfZP8I,2,1
6R5XzlZiwAM,1,1
0mM5w6qBFYE,1,1
RArBX64Xno8,2,2
Z8wYTYY9Dkw,1,1
2FPrJxTvgdQ,2,2
WA0wKeokWUU,1,1
DpTlS2vcWwM,1,1
yJQL3Qj7H2E,1,1
WQMfONhhDWk,1,1
D7oFuTPdPMI,1,1
jDuDN2FtrIo,1,1
79TRDRPGx34,1,2
LqpKTfEQbbQ,1,1
GxxAbo9tAWY,1,1
0218GkAGbnU,1,1
_mlhRd3AzR0,1,1
y3VSIWHZtOI,1,1
kjpcVw0iCTM,1,1
ctPt74CNBA4,1,1
60q4UrjlvAA,1,2
vyZaOkD6lJM,1,1
LsLzRn96rwg,1,1
mTIcJNdYlcQ,2,2
4ksvhHEoMLM,1,1
pvqak6JGNdM,1,1
XGqSn5Cnw74,1,2
SgTxGOrXqRQ,1,1
BA_7aFYLd3g,1,2
kEr_JB9MYSE,1,2
1oRbrvqrnc0,3,2
cymZq1VblU0,1,2
C3tb7S-XeyE,1,1
P8z3-mRQxNw,1,1
r-uSWAJd9GE,1,1
sk7FVJ2MKyI,1,2
TKvAKROiwk4,1,1
KgxD_BAgiN4,1,2
Q25FmysqXR0,1,1
s9G7j5XnV6k,2,1
Ldf5hiDzTlY,1,1
KIxWDHr1ddc,2,1
SoittnX373g,1,1
wmM3J_KurQE,1,1
Sk57tDOEiOw,1,1
iIlDgy_WYzM,1,1
bSrS2gs6UHc,1,1
9Z4lQ4k_BQ8,1,1
Inc7Q2Q1cLo,1,1
DKho9doUCA4,1,1
lSD7mqdr9jo,4,3
J4rNLbXqfUU,3,3
E0A-JugmEWc,2,3
41Up_xuukCM,3,3
cgBUzOZkz74,1,3
zpDuao1uc_U,3,1
XZFSoZwLzgo,2,3
hKoElejHGZw,8,3
nWlzlY4OISI,2,3
-N2oiNRMbzA,1,3
hTeQt3KmpNA,1,1
l0E8OFvjbYo,1,3
OUsU-oFyFUw,1,1
BVRdnj5cjG4,4,1
_Waj4hX15s4,1,1
bavRX5y8uWk,1,2
FEQmGwGySLE,1,1
0SUtqC0ZbmI,1,1
dJjTpGEVJSY,2,2
cFqOmI8dxJI,1,1
zRqFwCKasHI,1,1
JfzRM32hh_I,1,2
vgVDTA7VYKc,2,1
viKgcZIZOE4,1,1
uAFTGDitJ9g,1,1
u8uVpqrjd7Q,1,1
kRTonid6rE0,2,1
NUqsjS8d1vU,3,1
dfsZxro_VlI,1,1
41KimZRIMCI,2,1
t8VBuSkq1Rk,2,1
xm2EXdrRBkU,1,3
mnWRTQ7XIa8,1,1
9ANWQPD4Ak0,1,1
1fXHQnNvVBo,1,2
ziy4jZR6cpQ,1,2
IhDBltbfB9s,1,2
dULpvsYoARA,1,3
GJCnwIy5LkU,1,1
Pzx4dSpwcnA,1,1
RS-flNZQUi0,1,1
5AZsWb14qR4,1,1
OvG8LGKyC24,1,1
Trpe5UXqPiU,1,1
yEzNGJRKd_g,1,2
7yd7mfCh9DY,2,1
pdyVYRQrShQ,1,2
FS9cBwhqfYs,3,1
ZLoC1NTgRrw,2,2
AIiHROVZQiU,1,2
xUYDio3n63Y,1,2
xICsT-N4D80,1,2
AYOVMctAtgE,3,1
5jOXKETXlT0,1,3
4jWsw227jz8,1,1
FEv5adGbMJs,2,1
HMLqW3tOk3Q,4,1
0e50fQLyebI,1,1
-chcQtWR8jo,1,1
oArd_9uZOnE,3,1
uxocgXWmcHk,2,3
qxhnviVZ2t0,1,1
ve6t-Zuzlx4,1,1
CJ681uiIr5Y,1,1
rjgHrqkmUik,1,1
RjXXakFnle4,1,1
TTuOdYz8NYc,2,1
tBD7YbBt80o,1,1
GVJ6c1GoP9o,1,1
NCX1HaNBqps,1,2
XzOxfWb0oUs,1,1
KgEYhmpy06g,1,1
G3_YU9dPwsQ,4,1
WoDPE398-S0,1,3
Y-iFgDK_D5s,2,2
IbKhaBT0-r0,1,1
J4tD3hJO6L8,1,1
nTm-LpRHO0U,1,3
zZEArbX-bt0,1,1
2DxYbnWmM-0,2,2
1cy7hDTVhPk,1,1
no50Pgah3mA,1,2
WClfy_L40q8,2,1
gd18m7cHvP0,1,1
KUfNbNBFwRI,1,1
1xMuswvEAm0,2,1
u7wk9Xa8KdQ,1,1
tA07DENY5OY,1,1
EVvTIV9qzX0,1,1
ahzncsM2DHQ,1,1
uLf87tS7jzE,1,1
jE3Tm180mac,1,1
XnoCyBp65Hs,3,2
igf5MJtovAk,1,2
bDz4CLOC7eg,2,1
nnH0tt1OZZU,2,1
G1pa6afh8o4,1,1
5gib-3eG52Y,1,1
dVlndO6L9uQ,1,1
TNqn9u0lgTs,1,1
EkQXhcFx-BM,2,2
pyYYF8mImEc,1,1
hlWiI4xVXKY,1,1
tyk0MLrR12s,1,1
AUp7ySlj-iY,1,1
_j1xIVWHB0o,1,1
xg-rZA1B2y8,1,1
-NnlEC7pBKk,1,3
d4hts28jnZk,1,1
eSLqnQ_EJqo,1,1
pk7ESz6vtyA,2,2
JbJvDe9x9-0,2,2
mkbxx-sWXQk,5,1
Z8pQ3qrEOn0,1,3
bUF_hk233IE,1,1
amXJ4T8psOE,1,1
Od4cFtt7xBw,1,2
a8QIcpjbRqw,2,1
HrV6Z9OBp6g,1,1
LuHnsPpzKtw,1,1
Yn5GYPzhmq8,1,1
iMBikr7lKHI,2,1
OepGyAdloCw,1,1
UPku0k7w6rQ,1,1
2P5FX8kakoo,1,1
ilcQtdH43vk,1,1
uLvCrsHYJPE,2,1
NNgbCYkDimM,1,1
0Uw0hJxy7Y4,2,1
NB0UIMuMoM0,1,1
GLWpNaCy17Q,2,2
wcgawK3t1_s,3,1
4N3fGnP9v_8,1,1
0J58S3-q_gQ,1,2
2fhFiaFfSJo,1,1
RewzhQE1Hcs,1,1
xYQWfHzLGeQ,1,2
OpsyyXSB2U0,1,2
rE_atz6-6jc,1,1
9WISoAU1xd8,1,1
McLMOf1n-AY,3,1
d5LoEHrRMGI,1,1
k8ZxVz6Wo68,3,3
ZBlBIpe8zbk,1,3
3fpgs5VV3ZM,1,3
4DIzMc-eMps,1,3
ebFzJjFTIB4,1,3
0geElNgUNcU,4,1
KDoMHucEZbU,2,3
5xVyKDFK_Gk,1,3
JX0uMs4vy9E,2,3
U5qYgjraYJQ,2,3
yr4kRSfwv0I,1,3
cXrxhGPX6BY,1,3
coOUnVh92bc,1,1
6uFHFK96H98,1,1
nbBfa0g0cfE,2,2
kZchVtam8xw,1,1
qd6ByMgazpk,1,1
6gWDdTWM3TE,1,1
zulMhSB4Gvs,1,1
uRTfxSh3Lgo,1,1
LHuhCGLVWhk,2,2
ePJEUvsB6uo,2,1
Dm9R-xISfu0,2,1
kzFDFlIKSVU,1,1
Jp8dzzjU1Ck,1,1
gnwoZk6dr0I,2,1
pL3Yzjk5R4M,1,1
CuYg9nmQ9Rw,1,1
HrN2Yywh0t0,1,1
c02vfwvxY8Q,1,3
TQCWagPlars,1,3
olZ3OIC1tOs,1,2
-9tKngkpEFI,1,1
fl6-DbhN_tw,1,1
5CwXB4-VP9Q,1,1
a-BOSpxYJ9M,1,1
zITFWzUauU4,1,1
rUbP3-1S7dk,1,2
8b6t-ks_otE,1,1
ddek3gQVt9Y,1,1
bFNtp2IhTLI,1,1
2NkMrgoCIiE,1,1
LBDRQqikr-U,1,1
dmIaQlGoXx8,1,2
EceJHV-TEZk,1,1
2cj5PX1wO0A,1,1
oXOPtIFt9qg,1,1
-OpiMjaB2ek,1,1
1t1vp6cRyxE,2,1
Esk42i4qUwI,1,2
5-6tP8t1vfA,1,2
3MzPzfEVjNE,1,1
TrS0uNBuG9c,1,1
ffIpRC9cSUc,1,2
ZsHMHukIlJY,1,1
j5UHULLK1sY,1,1
j2wzFzTtkoY,1,2
5Mnxw6MnTt0,2,3
HvU8zamR6hg,2,1
H2rG4Dg6xyI,1,1
iBHK8EmWylM,1,1
ANjKBvC02jY,1,1
2NZ3uwZGjXo,1,1
1ROBHhF80_s,1,1
TSPUAPT_OuI,2,2
OubM8bD9kck,1,2
noj4phMT9OE,4,2
0E8KCZpimgs,1,1
vcRrizbsYcs,1,1
imC10-NHbec,1,1
p4UcmsMAYRM,1,2
-hg8MIxebYc,1,1
FV5AUAle2Zs,1,1
gEwwDHm8enM,4,1
YWZaczZIn1o,1,2
hQyIt0nOnCk,1,1
OmvJSp1A7aE,1,1
pCFFP1K2e4I,1,1
6oms3zDLzfo,1,1
5p5FOkU1tEc,1,2
wDSOJ0cd9Oo,2,1
3rcHlh7KiCg,1,2
pMT0Homtotg,1,1
zHEQuVqLbGw,1,1
ZIn3cFQnW7s,1,1
mkpCzp0CmjY,1,2
2IWghep4Puw,1,1
L5-EbBmB0zo,1,1
LpIyaIHsJbc,2,1
imNdAmGn8v8,2,1
9AvatFWUoLE,1,1
OAf33JBLDWk,1,3
TMytn5PjwR0,1,1
7nnNvogrBF8,1,1
01uOxcNyXAI,1,1
PMWBPrFVwLk,1,1
4hxNcdyv-U0,1,1
y-hvkaX4t_U,1,1
oDPCmmZifE8,3,1
LBgRbGLppOQ,1,1
O1NW-ygv1i0,1,1
d8fiXaBm0_k,1,1
RypLqzQ3OUg,1,1
dUgTSOXVxwc,1,2
TyNJt4e-3AA,1,1
kHaDX2wXr2k,1,1
arj7oStGLkU,1,2
kr0lqEKMo4A,1,2
mXWgKhMcZ44,1,1
ogG9kME1BNI,1,1
obcO6i7TKMc,1,1
NpPyLcQ2vdI,1,2
MMwpkO9hPbQ,1,2
rFCxU2VJ7A0,1,1
T481m7mqzq0,2,1
yIIGP49sBRk,1,1
nG2pEffLEJo,1,2
ly8K257P2BI,1,1
0qRnIIKW2Xs,1,1
rbX1qrtgyvw,2,2
ET_b78GSBUs,2,1
taR-BxYb-IE,1,1
aWcGEo4OqhU,1,1
urLxLj_UU8w,2,1
z4ZOzuZy8-E,1,1
-pDUX5KnN6s,1,1
qt2OUTU4Sqo,3,1
MFb1eG5CgzI,2,1
Aq2ARItArNc,1,1
B_4y09FsyFc,1,1
vNLZruGcKq0,3,1
6V1Sm0WCtHU,1,1
IVIoC5ROaHk,1,2
DWam9FSRvGI,1,2
-oKLURMqEB8,2,1
R0sJfdCV-Tw,1,1
ahOvTUkzwqg,2,3
YlmgOz_cH78,1,1
foWMmY3xSuk,1,1
Cg6o-lfW8Yw,2,1
4BUgLMldFQY,1,1
mzIsfSsZh7I,1,1
I9I6b1JEb2k,1,1
X3B4lgV1IxQ,1,1
REHex5e57HI,1,1
Ih8EMqALUvk,1,1
peMIHK87e6w,2,1
1Lwc6ZIeBfA,2,1
-ThE4COEAN0,5,2
TdDlm1zlloA,1,1
LdcsGV1HaQU,2,1
IvveZr0D_9Y,1,2
xVANRroxuOo,1,1
MMQJxNwqAgc,1,1
sn2CebyHH6M,1,1
5XrA79_T_R0,1,3
6TW_Wdju-Pw,1,3
ofL55tEcM8I,1,1
mZYgzW2fS0o,1,2
lmZFwPMyKvc,1,1
2QJ0roe2xSM,1,2
T78DwdFUq0c,1,1
_lasps7I6xo,1,1
OienbTPWxAM,1,2
-DoL722yNn4,1,1
o7RpSvi9Hy8,2,1
gU5p6061M34,1,1
GMN28qbWvmQ,1,1
1FD5lReqe64,1,1
Y3cdVaZHvOo,1,1
nS9W-wlJHPA,1,1
hZaYKBZhsIY,2,1
611StJRKg-A,2,2
BA7uVQJqVgM,1,1
aMcjxSThD54,1,3
KuwUZEpusZA,1,1
VrkfY5X-N7I,4,1
E8qFWEfhcs4,1,1
ELAZC1_65ik,1,1
wXyaG6fgswc,1,1
fz8QF4V7Cl8,1,1
huVJSOWUWnc,3,2
M_jT52xmhZM,1,1
Ii_KQEw0BcA,1,1
8wLCmDtCDAM,1,1
v9BIv85-dFA,1,1
oYraLI04WiU,1,1
LyBIT0Q7fOc,3,1
uwhCqQ8hAl8,1,1
QLnrx6mbcSo,1,1
eEk5-MAKlHE,1,1
_QGN_kiExyY,1,1
RmzQ7F55Pf8,1,1
auprk79N3Fo,1,1
kU52zteEbIE,3,1
QOnr3DengMs,1,2
8nxPoyvVOTI,2,1
NfzWWGw6QXs,1,2
31vG4vXD6Ks,2,1
dhoGBZnSlM4,1,1
qngeG7KX55Q,1,1
Q5hFW1wAiZM,1,2
LP5PNAdHYKw,2,1
MsDYEQl1Sy0,1,2
RPT6-rf5_qg,1,1
o5Eq-hPA56E,1,1
6mV8rxBxr7o,1,3
eA327Mtrex8,2,1
bzEBDcxm4Jw,1,1
PzIysPChca4,1,1
rQBIBjbpzoQ,2,1
JONkLEx6zeE,2,1
ZHEY3LkBHU8,1,1
lAr89nGXtWU,1,2
PSY94epF6hk,1,1
x2HWfIIUciI,1,1
Q-sjudc3oCE,1,1
CGThVd9sInU,1,3
xsYYTPPOCj4,1,2
m6HXr0cW9lk,1,1
oqPiP2JYVNc,1,1
PKFAz1sKhNY,1,1
36K5YPopD5k,1,2
w_UuRKINCMU,1,2
3jBbyA-hR9g,1,1
Zb9dJeV4vg0,2,1
aJcSDmUgyBE,1,1
3hLlX6AM_Qs,1,1
MOJVMFvYYsM,2,1
h-bUWrjRQq4,1,1
cU-_vjDssVA,1,1
8Wm7I2LPimo,2,1
RGkAbm4oGy0,1,1
Oh6xGGjW5R8,1,1
g1c5Gf0ZlC8,1,1
PUTQQSxLpEU,1,2
or0VYgg4wMQ,2,1
RMaBmEL3loY,1,3
TBUQtfeICaE,1,2
_4s9RPkWfAo,1,1
z2IEiYM_iYM,2,1
wO9gF4S1_I4,1,3
BsEs-CLBbaU,1,1
t7E5fQWxua0,1,2
RQ1rr-kulL4,1,1
nrxpouVOGjo,1,1
opmrky-jhFw,1,1
eO_-wchKGhs,1,1
iXPQhAdiWOs,1,1
xHJhgS2egMY,1,1
XOe6ZCYWHZ8,1,2
AqjRcQabs_c,1,1
plzeqejNc5Y,1,1
dk6eVsJFz5w,2,2
GhwFlojZUpw,1,1
tDznbEENk60,1,1
PcWoR2QhBDQ,1,2
rYlP5TEKf2w,1,1
zj52FbQcVs0,1,1
ionts0scA6I,1,1
GU9O3xhj2ZQ,1,1
E1N4uI2EsWo,1,1
HBDPRYjGZi4,2,1
PxGo-pKi4zQ,2,1
dtrWMrZhVC4,1,1
B8eyWCkOMKo,1,1
YzA-HMq0rUA,1,1
QheaehKofU0,1,2
R8Yz60jg9F0,1,1
V_GX4OaH0hM,1,1
Q9SZlypyK-4,4,3
r3KRxaAFS6o,1,2
arhjhHeuRUc,2,3
faI8kacPGbQ,1,3
fexy5Q8rTBg,1,3
y6Q1qqMp5_o,1,3
TQD6LdaQE5k,1,3
kmuoBlH63V0,2,3
dXkrVCmZikY,1,3
FzZ0ltuMgzc,1,3
IPubUIKLzsM,1,3
yfxMJilhGMc,1,3
yQ8jIcmSj2g,1,3
CmPNVmxvM2M,1,3
ESxRXECdMSk,1,2
pYKlHQJkcHk,2,1
1NqOht516Oc,1,2
8WDPF31tWMI,1,1
mLXh85Nc1Bk,1,3
hGsWT-80WGI,1,2
2F8g6Tfp690,3,1
m_Klr5xdriw,1,2
OaiTPB3nI60,1,1
kNGUNQ03w94,2,1
7IlFHFt-7Mk,1,1
8WRxVpN8CP0,2,1
hdMXQMzt-To,1,1
UVhycQdi_gY,1,1
1B0mHT67Jyw,1,2
ns_UFyzI3uU,1,2
ODf4zoaR6ZM,1,1
zo3FFYMyFTc,1,1
-GNNYmgVUh8,1,1
q8f7JTe04JQ,1,1
tChH3wRKHOk,1,2
49Mt4vky1VY,3,1
fVImxIzkjx0,1,2
IoTkguzRaCU,1,1
cw4B_XbW7ds,1,1
mGPaU1D_ICM,1,1
_9HP1ztWEf0,1,1
IuHoflCmW3E,1,1
I0u9ihURgRo,4,1
DdQ2IMdfTiM,1,1
txEo7ecDieg,1,1
pOnBa8E7h2c,1,3
XtkXfa0D4s4,1,2
-N5pqG7-qDY,1,2
48dzV3WRu6M,1,2
gepr2Q_Ne-0,1,1
49uTrioA6_U,1,1
n3TtGXAoTvA,1,2
srr6Macxcgw,1,1
TSxhPEqrvEs,1,1
q7pI7IYaJLI,1,1
8LPBYyl1ljw,1,1
Bntj6OCe2_g,2,1
wEY-CbBaSD4,1,1
u6-mBp0dRms,1,1
IDgDWbQtlKI,1,1
JKWafKzuCZ8,1,2
7-HSC1m7ZDI,1,1
yuSBwFkCiAw,1,1
t6o7m-sCwBk,1,1
yPtBmjvcNQA,1,1
uwR0gOlhd54,1,1
9qnvTqJjNtw,1,1
T4VshJmCCrU,2,1
_HeBDDHms5Q,1,3
ac_x4ucbReo,3,3
paA5PT5F0o4,1,3
XanUVGeoDtY,2,3
62lqYyELvVU,2,3
B1e5hl6tsp8,2,3
ROYA4u7cuR4,2,3
mU1rEnc3EuI,1,3
luAIn43kEXc,1,3
Ria7sBW65GY,2,3
ileQN706wBU,1,3
dhj9WM-1gtw,1,3
Tq7JGB-UsVM,1,1
Ur6Z2i-eWzA,1,1
CXgfNBnetzQ,1,2
hMoWS-0iBJ8,1,1
woRBpEHFE3U,1,3
5CiIXGetCIw,1,2
ukmu4DPgtOo,2,3
pZ3yAhWmgE4,1,3
V91a4O141rU,1,3
QR43TImr0dQ,2,3
vXwsWgUraEc,1,3
mccKzTdfXts,2,2
Biww4HlctzY,2,3
GtduLsJaahg,1,3
DqNnJMldqLQ,1,1
9wlrwapa5cA,2,1
aZj7DIEftPg,2,1
vgovHkshZYA,1,1
UiEB9RRxNGo,2,1
JDEvueJ5QDc,1,1
1fTWAEmoAGk,1,1
ubQfxC0IFjk,2,1
T6YnchLbVXw,1,1
i4QzZ1b7iAk,1,1
VYsRX0B9im0,1,2
0RFXLwZV_fA,2,2
FtGL0sIwG9c,1,1
qwog7F2kyNc,1,1
-kxPDAiuijo,2,2
r1XaWXPsjsI,1,1
w2uGDti1zYc,1,1
eHOLBb48nmg,1,1
kuQ_58zcyfs,1,1
UM7mdreB-Yc,1,1
aWvnXnkQrbU,3,1
FwSuzQhC4eU,2,2
cpuH3DnvQmE,1,1
---jcia5ufM,1,1
7q2k5Ins-qQ,1,1
1yvZV8piMYI,1,1
fvI2PkVpy5c,1,1
n39CD75cCXw,1,1
veQQ95kbvUU,2,1
fV7mWuCdkpY,2,1
FmZofANQu74,1,1
ZI8QZ2WN-Xo,1,1
