parent_channel,child_channel,out_deg
PBS Space Time,"['Thoughty2', 'ADVEXON TV', 'InspiringPhilosophy', 'InspiringPhilosophy', 'PBS Space Time', 'minutephysics', 'PBS Space Time', 'PBS Space Time', 'Fermilab', 'PBS Space Time']",13
PBS39,"['Doug Castino - Financial Adviser & Associate Partner at Partners South', 'Pure Financial Advisors, Inc.']",13
PERFECT LIFE,"['Terry Sr', 'Terry Sr', 'kounterfeet', 'Yesterday Today']",13
PEXPED,"['PEXPED', 'The Speakeasy']",13
PFL MMA,"['PFL MMA', 'Jimmy Struthers', 'PFL MMA']",13
PGA TOUR,"['PGA TOUR', 'MLB', 'European Tour', 'European Tour', 'European Tour', 'NJ.com', 'PGA TOUR', 'PBABowling', 'PGA TOUR', 'PGA TOUR']",13
PINK CHANNEL,"['Epic Moments', 'mjjlmfp']",13
PLANETA HISTÓRICO,"['Factores De Poder', 'Discovery Channel']",13
PLUG,"['Lambro Steve', 'PLUG', 'PLUG', 'PLUG', 'PLUG', 'San Joaquin Valley Transparency', 'PLUG', 'PLUG', 'PLUG', 'PLUG']",13
PM 7 EVANGELIST JOHN,"['Awitness4Christ', 'Exposing Charlatans']",13
POWER OF GOD - G2G,['POWER OF GOD - G2G'],13
PRAECURSATOR,"['TruNews', 'GoldSilver (w/ Mike Maloney)', 'Josh Peck', 'Heisnear.com']",13
PRI,"['Tom Ferry', 'CHjortInvest']",13
PSW Science,"['PSW Science', 'Perimeter Institute for Theoretical Physics']",13
Pablito's Way,"['ListJumbo', 'Talltanic', 'SMART BANANA', 'CBC News: The National', 'TheHUB', 'Top Trending']",13
Pacific Power,"['Portland General Electric', 'Ambitious Randomness']",13
PacificJustice,"['TJ Singh', 'Family Policy Institute of Washington']",13
PackingLightDotCom,"['TravelTipsbyLaurie', 'Roger Brooks']",13
PandoDaily,"['PandoDaily', 'PandoDaily', 'PandoDaily', 'PandoDaily', 'singularitysummit', 'ECOVATE LLC', 'Greylock Partners', 'PandoDaily', 'PandoDaily', 'PandoDaily']",13
Pangburn,"['Crysta', 'BiolaUniversity', 'BiolaUniversity', 'Pangburn', 'Pangburn', 'Jordan B Peterson']",13
Paolo fromTOKYO,"['Paolo fromTOKYO', 'Paolo fromTOKYO']",13
Parable of the Vineyard,"['.School For Prophets.', 'WORLD NEWS 7']",13
Parecen Noticias Extra,"['Parecen Noticias Extra', 'Parecen Noticias Extra', 'EVTV MIAMI']",13
Parker Reed,"['MIR Planet', 'Free Documentary']",13
Parshottam Rupala,"['Mansukh Mandviya', 'WebStream Live']",13
PartnerConnectEvents,"['StateAlpha Capital', 'OpalesqueTV']",13
Pask Makes,"['Woodworking TV', 'Pask Makes', 'Pask Makes', 'oldshovel']",13
Patrick Childress Sailing,"['Patrick Childress Sailing', 'Patrick Childress Sailing', 'Tom Cunliffe - yachts and yarns', 'Tom Cunliffe - yachts and yarns', 'Sailing Zatara', 'Patrick Childress Sailing']",13
Patriot Act,"['Patriot Act', 'Patriot Act', 'Patriot Act', 'Al Jazeera English', 'Al Jazeera English', 'Patriot Act', 'Patriot Act', 'Patriot Act', 'Patriot Act', 'LastWeekTonight', 'Patriot Act', 'Patriot Act']",13
Patriotic Folks,"['Douglas Wright', 'Media Buzz']",13
PatrynWorldLatestNew,"['RoHetherington', 'Wildlife SOS']",13
Patty Jackson,['Rodney Tha Voice'],13
Patty Mayo,"['Grey Disciple', 'Patty Mayo']",13
Paul Charette,"['Paul Charette', 'Rocio Suastegui', 'Adrian Horodecky', 'Paul Charette', 'Paul Charette', 'Paul Charette', 'Paul Charette', 'Paul Charette', 'Paul Charette', 'Paul Charette']",13
Paul D,"['SICK BUFFALO', 'DeathByVlog']",13
Paul's Hardware,"['Michael Sanders', 'fullychargedshow']",13
Paula Deen,"['jsphfrtz', 'Paula Deen']",13
Paulo Cesar Pirrau,['seezurefall'],13
Peace and Harmony,"['Ross Rosenberg', 'Inner Integration']",13
Pearl Harbor,"['The Late Show with Stephen Colbert', 'Brave New Films', 'Brave New Films', 'Brave New Films', 'Brave New Films', 'Pearl Harbor', 'Pearl Harbor', 'Pearl Harbor', 'News Political US', 'Chris Cuomo & Anderson Copper', 'Sean R. Marchese', 'The Daily Show with Trevor Noah', 'The Daily Show with Trevor Noah', 'Pearl Harbor', 'Pearl Harbor', 'Pearl Harbor', 'Pearl Harbor', 'USA Politics', 'Political News Network', 'Pearl Harbor', 'Pearl Harbor', 'Pearl Harbor', 'The Hannity', 'Pearl Harbor', 'Pearl Harbor', 'Luiza de Almeida']",13
Pebbles live,"['T-Series Kids Hut', 'Preschool Prep Company']",13
People Are STILL Idiots,"['Chodmunch', 'Funny Local News']",13
People Choice,"['Crysta', 'Crysta']",13
People TV,"['People TV', 'People TV', 'People TV', 'People TV', 'People TV', 'People TV']",13
People's Mosquito,"['The History Guy: History Deserves to Be Remembered', 'Joluqa Malta']",13
PeopleTV,"['Global News', 'The Tonight Show Starring Jimmy Fallon']",13
Pepperdine Law,"['Harvard Law School', 'The National Press Club']",13
Perfectgossip 23,"['TruthRevolutionNet', 'BRIGHT SIDE']",13
Performance Coaching,"['THE JORDAN HARBINGER SHOW', 'The Black Swan Group']",13
Perimeter Institute for Theoretical Physics,"['ADVEXON TV', 'Perimeter Institute for Theoretical Physics', 'Perimeter Institute for Theoretical Physics', 'jmu planetarium', 'Perimeter Institute for Theoretical Physics', 'Perimeter Institute for Theoretical Physics', 'Perimeter Institute for Theoretical Physics', 'PSW Science']",13
Permission To Exist,"['Permission To Exist', 'Permission To Exist', 'Permission To Exist', 'Your Best Truth Now!']",13
Perry Stone,"['Perry Stone', 'Evangel Temple', 'TRUEWITNESS4U', 'Perry Stone', 'Perry Stone', 'Perry Stone', 'Perry Stone', 'Perry Stone']",13
Peter Allen,"['Off Grid Living Really', 'GEORGE CHANIOTAKIS']",13
Peter David Documentaries,"['Peter David Documentaries', 'Timeline - World History Documentaries', 'xini']",13
Peter Forsgård,"['Mike Browne', 'Terry Lane']",13
Peter Wörnlein,"['MSNBC', 'Political News Network', 'Peter Wörnlein', 'Peter Wörnlein', 'NEWS GREAT', 'Peter Wörnlein', 'Peter Wörnlein', 'Sean R. Marchese']",13
Peter Šilj,"['NBA Recap', 'Peter Šilj']",13
PetersonInstitute,"['Channel 4 News', 'FullEnglishBrexit']",13
Phagl Productions,"['Phagl Productions', 'Phagl Productions']",13
Phan Tu,"['Archy L', 'Don Giller']",13
Phantasm Industries,"['Phantasm Industries', 'Phantasm Industries', 'Phantasm Industries', 'Phantasm Industries', 'Phantasm Industries', 'Phantasm Industries', 'Phantasm Industries', 'Phantasm Industries']",13
Phil Box,"['Auto Beziehungen', 'Totally Bogged']",13
Philadelphia Eagles,"['Zach Joseph', 'Online Documentaries']",13
PhilosophyCosmology,"['Graves Gatekeeper', 'The Royal Institution']",13
Phu Dao,"['Wild Things', 'Dr. Hiram Santisteban']",13
Physicians for Ancestral Health,"['Low Carb Down Under', 'AncestryFoundation']",13
Pierre Jansen,"['Vliegnet', 'Jeff Quitney']",13
Piew,"['Piew', 'Piew']",13
PilotsEYE.tv,"['X Pilot', 'Aviation World', 'e a', 'Aviation World']",13
Pink Potato TV,"['ABS-CBN News', 'GMA Public Affairs']",13
Pippi Peterson,"['Pippi Peterson', 'Mac Guy']",13
PizzaFlix,"['Calvin Donaldson', 'Clive Five']",13
PlaneJunkies,"['THE TOP 10', 'Militaria74', 'PlaneJunkies', 'PlaneJunkies', 'PlaneJunkies', 'PlaneJunkies', 'steveo1kinevo', 'FloridaFlying', 'PlaneJunkies', 'PlaneJunkies']",13
Planes of Fame,"['Docu-Sim', 'ConversationStarters Video']",13
Playattoys,"['5-Minute Crafts', 'Kinder Spielzeug Kanal']",13
Plaza Towing,"['MrShoptaw', 'Van Lingen Group']",13
Poker Golden,"['PokerXpress. Net', 'PokerStarsdotTV']",13
Poker Night in America,"['Poker Night in America', 'Poker Night in America']",13
PokerStars,"['AJ Exclusive Videos', 'PokerStars', 'PokerStars', 'PokerStars', 'PokerStars', 'PokerStars', 'PokerStars', 'Live at the Bike!', 'PokerStars', 'PokerStars', 'PokerStars', 'PokerStars', 'PokerStars', 'PokerStars']",13
PokerStarsdotTV,"['PokerStarsdotTV', 'ChipmunkTransitionDV']",13
PokerXpress. Net,"['PokerXpress. Net', 'pokermaniabr', 'PokerXpress. Net', 'Poker Night in America']",13
Police Shooting Criminals TV,"['Billings Gazette', 'NJ.com']",13
Police State USA,"['chaosmucker', 'HogsCross', 'Police State USA', 'KWtheNewspaper']",13
Police Tube,"['Ed', 'Go Big Or Go Home']",13
PoliceActivity,"['PoliceActivity', 'PoliceActivity']",13
PoliceSeekYourAssistance,"['Inside The Badge Channel', 'chattanooga times free press']",13
Political Comedy,"['Global News', 'CP Thangaraja']",13
Political News Network,"['Late Night with Seth Meyers', 'The Majority Report w/ Sam Seder', 'The Hannity', 'The Hannity', 'Political News Network', 'Chris Cuomo & Anderson Copper', 'Savage Nation', 'Political News Network', 'Political News Network', 'Chris Cuomo & Anderson Copper', 'Political News Network', 'Political News Network', 'Sean R. Marchese', 'Political News Network']",13
Political Prisoner,"['Philly StreetRace Team', 'sergeantwalden']",13
Politics 101,"['CP Thangaraja', 'Definitely']",13
Politics News NET,"['TBTV', 'Informative', 'ZITU Judy V 7', 'Politics News NET']",13
Politics UK,"['fakeengineer', 'The Daily Politik']",13
Politics and Prose,"['umasslowell', 'Manatee Educational Television METV', 'The Kansas City Public Library', 'Politics and Prose', 'Politics and Prose', 'Politics and Prose', 'Politics and Prose', 'Politics and Prose', 'Politics and Prose', 'Politics and Prose', 'UC Berkeley Graduate School of Journalism', 'Politics and Prose', 'ernie Thens', 'Town Hall Seattle', 'Politics and Prose', 'Politics and Prose', 'Politics and Prose', 'wwwMOXNEWScom', 'CBS News', 'Politics and Prose', 'Politics and Prose', 'The Richmond Forum', 'Politics and Prose', 'National Constitution Center', 'BI Norwegian Business School', 'Politics and Prose', 'Thomas S. Foley Institute', 'mediasanctuary']",13
PoliticsNewsPolitics,"['CBS', 'TheBeanMediablogspot', 'PoliticsNewsPolitics', 'PoliticsNewsPolitics']",13
Politicus Media,"['Reflect', 'Reflect', 'Mostly Bill Maher Clips', 'Real Time with Bill Maher']",13
PolyMatter,"['Financial Times', 'PolyMatter']",13
Poor Judgement,"['Fail Force One', 'HBO', 'Poor Judgement', 'Poor Judgement', 'YourOne TV', 'Poor Judgement', 'Poor Judgement', 'Poor Judgement']",13
Pop Culture Pandora,"['JoBlo Videos', 'Missy Logo']",13
Popular Clips,"['Crysta', 'Streets of Vancouver']",13
Pork Choppers Aviation,"['Pork Choppers Aviation', 'Critical Angle']",13
Portland General Electric,"['Pacific Power', 'Pure Living for Life']",13
PowerfulJRE,"['Xenu Misc Cabbage - XMC', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'JOE ROGAN UNIVERSE - FAN CHANNEL', 'PowerfulJRE', 'Ben Shapiro', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE']",13
Poynter,"['C-SPAN', 'WGBHForum']",13
Precision Air & Heating,"['Scott Lewis', 'Precision Air & Heating', 'Kev2nice', 'TonyKovaleski']",13
Premier 1 Driver,"['Premier 1 Driver', 'Premier 1 Driver', 'Premier 1 Driver', 'Premier 1 Driver']",13
PremiumTVHD,"['PremiumTVHD', 'Engin Uci', 'Terra X Lesch & Co', 'PremiumTVHD']",13
President_Rob,"['Weatherlover1192', 'Jian-Yu Wu', 'Jian-Yu Wu', 'President_Rob']",13
PrettyDominica88,['PrettyDominica88'],13
Prey Productions,"['Earnest Valentino Official Youtube Channel', 'Breizh Inception']",13
Priscilla Leah,"['Graves Gatekeeper', 'Doctor Universalis']",13
ProductiehuisEU,"['spiked', 'Dr Watson']",13
Professor Simon Holland,"['BE AMAZED', 'Covert Cabal']",13
ProjectClarity,"['C-SPAN', 'ProjectClarity']",13
Prophecy Update,"['Observation Deck', 'Prophecy Update']",13
Prophecy Update 2019,"['BREAKING NEWS REPORT', 'J.D. Farag', 'Prophecy Update 2019', 'In Trump We Trust']",13
Prophecy Update Videos,"['Prophecy Watchers', 'Prophecy Update Videos']",13
Prophecy Watchers,"['Prophecy Watchers', 'Prophecy Watchers', 'Prophecy Watchers', 'Prophecy Watchers', 'Prophecy Watchers', 'Prophecy Watchers']",13
Prospects,"['sarkcqure', 'Karm Consultancy']",13
PsimoesWeb Comedy,['STORYTUBE'],13
Public Freakout Videos,"['Macan', 'Fitch 09']",13
Public Health Collaboration,"['2 Keto Dudes', '180 Nutrition', 'ThatChannel.com', 'Public Health Collaboration']",13
Public Views India,"['NMF News', 'Public Views India', 'Public Views India', 'Kavi Sammelan and Mushaira']",13
Punya Prasun Bajpai,"['The Debate', 'News24']",13
Pure Aviation,"['Bopbibun', 'Mentour Pilot']",13
Pure Instinct Hunting Tv,"['Lone Star Boars', 'Texas JAGD']",13
PureInsanityOfficial,"['Blast World Mysteries', 'Deejay Bishop']",13
Pushpendra Singh,"['AP Archive', 'Humans At Sea']",13
Puthiyathalaimurai TV,"['News7 Tamil', 'News7 Tamil', 'Puthiyathalaimurai TV']",13
PuzzlingEvidenceTV,"['Jeff Quitney', 'crocodile242']",13
PvG Works,"['jose luis pinzon C', 'RALPHLAURINO']",13
Pyara Hindustan,"['Pyara Hindustan', 'Times Express', 'Pyara Hindustan', 'Shining India']",13
Qomby Fun,"[""Geno's House of Rare Sitcoms"", 'Firing Line with William F. Buckley, Jr.']",13
QrvaVeryMuch,"['Woodworking TV', 'Ris Ronwood']",13
QualityClips,"['Dark5', 'Unknown5']",13
Queen Official,"['Lady Taylor', 'Backstage']",13
Queen of Peace Media,"['studentsforlife', 'naturalwomanhood']",13
Quentin booker,"['News Now South Carolina', 'Quentin booker', 'Quentin booker', 'ACLUNM', 'Quentin booker', 'jo hendley']",13
Quest TV,"[""SHANE'Oz GOLD RUSH"", '911 Mining & Prospecting', '911 Mining & Prospecting', 'Quest TV']",13
Questar Entertainment,"['Justin Walsh', 'ModelKitsReview', 'CanyonLakeTX', 'Lala Allison', 'Haak Walter', 'Questar Entertainment']",13
Question Time,"['Michael Glass', 'Andrew Yang for President 2020', 'Question Time', 'Question Time', 'Question Time', 'Question Time']",13
Quick Catch,"['VENOM ONEderful', 'prehistoricpetstv']",13
R Humphrey,"['Out of the Woods', 'The Pohl Barn Productions']",13
RALPHLAURINO,"['RALPHLAURINO', 'RALPHLAURINO', 'RALPHLAURINO', '2bn442RCT', 'RALPHLAURINO', 'Wartime Wrecks']",13
RAYPOWERTV I 2019 NIGERIAN MOVIES I AFRICAN MOVIES,"['African Nollywood Movies Latest Nigerian Movie', '24 HOURS MOVIES LATEST NIGERIA NOLLYWOOD MOVIE 2019']",13
RBM Pictures,"['Chris Johnson', 'PizzaFlix']",13
"RC Blakes, Jr","['RC Blakes, Jr', 'DeMars Coaching']",13
RC Crash World,"['X Pilot', 'go4sailing.com']",13
RCScaleAirplanes,"['tbobborap1', 'downeaster11']",13
REAL TUBE,"['VIDEOHOLIC', 'Nothing on TV ?!']",13
RED MÁS Noticias,"['BBC News Mundo', 'CNN en Español']",13
REDWING12,"['REDWING12', 'Retro Football', 'ITV News', 'REDWING12']",13
RIGHTEOUSDISORDER,"['Malcolms Disciples', 'Ahmad770']",13
ROB KAUFMAN 802-851-ROBK,"['Media Buzz', 'Ovation Eddie']",13
RR Buildings,"['Woodworking TV', 'RR Buildings', 'Home RenoVision DIY', 'RR Buildings', 'RR Buildings', 'RR Buildings']",13
RT,"['Tulsi Gabbard', 'TBTV', 'Glenn Beck', 'Strombo', 'Fox News', 'spiked', 'GameFAQsWisdom', 'euronews (in English)', ""What's Trending Now !"", 'RT', 'The Duran', 'Sleeping Planet', 'RT Documentary', 'MS greenheart', 'RT America', 'In the Interests of the People']",13
RT America,"['Dose of Dissonance', 'The Ring of Fire', 'Mentour Pilot', 'RT America', 'AiirSource Military', 'Arizona Public Media', 'Fox Business', 'RT America', 'Pocket Media', 'RT']",13
RT Deutsch,"['HISTORY', 'kabel eins Doku']",13
RT Documentary,"['RT Documentary', 'Best Documentary', 'hazards and catastrophes', 'Free High-Quality Documentaries', 'RT Documentary', '24/7 Videos']",13
RT en Español,"['Luigino Bracci Roa - Situación en Venezuela', 'JOSELUIS CM']",13
RV Vagabond Jerry,"['SBS Dateline', 'Vantastic Journeys']",13
Rachel Cruze,"['Christian Sermons', 'Rachel Cruze', 'Rachel Cruze', 'Chris Hogan']",13
RacingAccidents3,"[""NIis'S Tv"", 'viral compilation']",13
Radio 103.9,"['K104', 'Nique at Nite']",13
Radio Free Europe/Radio Liberty,"['Akilah Vernita', 'KYAfield']",13
"Railroad, History, and Film Clips","['MS greenheart', 'Railroad, History, and Film Clips', 'Joel Gutierrez Cano.', 'Railroad, History, and Film Clips']",13
Ram Gadhavi Official,['Studio Sonal Krupa'],13
Ramble,"['Informative', 'The Best of Anything Channel']",13
Rancho Mirage Library & Observatory,"['Darien Library', 'WGBHForum']",13
Random Crap,"['Fillask', 'Mantikore420']",13
RandomRecordings123,"['RandomRecordings123', 'RandomRecordings123', 'RandomRecordings123', 'RandomRecordings123', 'RandomRecordings123', 'RandomRecordings123']",13
Randy White,"['DW Documentary', 'Atlas Survival Shelters']",13
Rapid6,"['Oppressed Media', 'Life Moments', 'Grey Disciple', 'Rapid6']",13
Rapture Watchers,"['Prophecy Watchers', 'truthrabbit']",13
Rarevintagefinds,"['ZeronAdrian12', 'STL VHS Vault']",13
Rat Rod Argentina Jorge E. Nuviola,"['I have bad grammar', ""World's Best TV""]",13
Raul Holmes,"['TheJunkyard News', 'TheJunkyard News']",13
Raumzeit - Vlog der Zukunft,"['DokuPeter', 'Raumzeit - Vlog der Zukunft', 'Raumzeit - Vlog der Zukunft', 'Raumzeit - Vlog der Zukunft', 'Urknall, Weltall und das Leben', 'Raumzeit - Vlog der Zukunft', 'Raumzeit - Vlog der Zukunft', 'Raumzeit - Vlog der Zukunft', 'Raumzeit - Vlog der Zukunft', 'Raumzeit - Vlog der Zukunft', 'Raumzeit - Vlog der Zukunft', 'Raumzeit - Vlog der Zukunft', 'Raumzeit - Vlog der Zukunft', 'Raumzeit - Vlog der Zukunft', 'Raumzeit - Vlog der Zukunft', 'Raumzeit - Vlog der Zukunft']",13
Ravenbreath,"['Dolorous Edd', 'Ravenbreath']",13
Ravi Zacharias International Ministries,"['Apologia Acts 17:17', 'Christ Community Chapel', 'Ravi Zacharias International Ministries', 'John Ankerberg Show', 'Ravi Zacharias International Ministries', 'Ravi Zacharias International Ministries']",13
Raw Life,"['#Mind Warehouse', 'Octagon Rage']",13
Raymond Francis Author,"['Justin Smith', 'Santino Rider']",13
Raymond Steele,"['ADVEXON TV', 'kp00sakis']",13
Real Bizarre,"['Facts Verse', 'BRAIN TIME']",13
Real Black Consciousnesses Forum,"['Wake Up Indigenous Niiji', 'Wake Up Indigenous Niiji', 'Real Black Consciousnesses Forum', 'Real Black Consciousnesses Forum']",13
Real Engineering,"['PBS Space Time', 'Future Lab', 'fullychargedshow', 'Everyday Astronaut', 'Veritasium', 'space and astronomy']",13
Real Estate Asset Protection,"['Real Estate Asset Protection', 'Real Estate Asset Protection']",13
Real Life with Jack Hibbs,"['Real Life with Jack Hibbs', 'Real Life with Jack Hibbs', 'The Daily Wire', 'Real Life with Jack Hibbs', 'Real Life with Jack Hibbs', 'Prophecy Watchers', 'Real Life with Jack Hibbs', 'Real Life with Jack Hibbs']",13
Real Stories,"['Conspiração Teórica', 'SurvivingScientology', 'Real Stories', 'Evil ClownTV', 'Real Stories', 'Real Stories', 'CalvinFournierOfficial', 'anne buto', 'Dotson Judd', 'depisicableboy676', 'Real Stories', 'Real Stories', 'World Trending', 'Real Stories', 'Monsanch9', 'MyDigitalRealm', 'Anonymous Official', 'Real Stories']",13
Real Thing TV,"['Donné Clement Petruska', 'Scarack Truther']",13
Real Time with Bill Maher,"['doctrDave', 'doctrDave', 'AARP', 'Late Night with Seth Meyers', 'The Charisma Matrix', 'The Charisma Matrix', 'The Late Show with Stephen Colbert', 'The Late Show with Stephen Colbert', 'Dose of Dissonance', 'Michael Glass', 'Riley Leslie', 'Riley Leslie', 'Riley Leslie', 'Late Night with Seth Meyers', 'The Late Show with Stephen Colbert', 'The Late Show with Stephen Colbert', 'The Late Show with Stephen Colbert', 'The Late Show with Stephen Colbert', 'The Common Sense Conservative', 'LastWeekTonight', 'LastWeekTonight', 'LastWeekTonight', 'LastWeekTonight', 'LastWeekTonight', 'LastWeekTonight', 'Mostly Bill Maher Clips', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'TED', 'Francis Dignam', 'mistermand100', 'mistermand100', 'mistermand100', 'mistermand100', 'Roland S. Martin', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'The Late Show with Stephen Colbert', 'CBS Sunday Morning', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Brit Editor', 'Brit Editor', 'Brit Editor', 'Babbage3', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Team Coco', 'Real Time with Bill Maher', 'Micheleland', 'Agatan Foundation', 'Real Time with Bill Maher', 'Alex Dilon', 'Alex Dilon', 'Mostly Bill Maher Clips', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Missy Logo', 'Real Time with Bill Maher', 'Brit Editor', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Mostly Bill Maher Clips', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'The Wendy Williams Show', 'IdolxNews', 'Real Time with Bill Maher', 'Jabba LeChat', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Gravitahn', 'WORLD.MINDS', 'Real Time with Bill Maher', 'Politicus Media', 'Real Time with Bill Maher', 'David McGinn', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Christopher Hitchens YouTube', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher']",13
Real Vision,"['DW Documentary', 'Evie Courtlandt', 'Ubiquity', 'Valuetainment', 'ABC News (Australia)', 'spiked']",13
Real World Police,"['NINTENDO SWITCH ADDICTS', 'Real World Police', 'AllLivesMatter', 'Real World Police', 'Ed', 'Real World Police']",13
Realdude rec,"['Dustin McCorkle', 'Spencer Holliday']",13
Reality Survival & Prepping,"['Atlas Survival Shelters', 'Crusader Arms Channel']",13
Reallybigmonkey1,"['Reallybigmonkey1', 'Reallybigmonkey1', 'KdawgCrazy Outdoors', 'Reallybigmonkey1', 'Reallybigmonkey1', 'Reallybigmonkey1']",13
ReasonTV,"['TIME', 'Wall Street Journal', 'PBS NewsHour', 'TED']",13
Rebecca R. Seifert,"['Le Troupeau', 'Rebecca R. Seifert']",13
Rebel Wisdom,"['Crysta', 'Davie Addison', 'Rebel Wisdom', 'Rebel Wisdom']",13
Recode,"['Recode', 'Recode', 'RT', 'Stanford Graduate School of Business', 'Recode', 'PandoDaily']",13
Red Dead,"['MAGAtruthChannel', '#SeekingTheTruth']",13
Red Sky,"['10 Favorite Things', 'Overcast']",13
Redeemed Productions - Wedding Videography & Photo,"['nanojam1', 'Viral Stories']",13
Reed's Ginger Brew and Virgil's Natural Sodas,"['More Salt Please', 'kev mc']",13
Reel Truth Crime - True Crime,"['FilmRise', 'Reel Truth Crime - True Crime', 'David Groves', 'Is this one new?']",13
Reel Truth History Documentaries,"['zarcon42', 'Reel Truth History Documentaries']",13
Reel Truth Science Documentaries,"['Ancient Architects', 'Fillask', 'Documentary House 2.0', 'Reel Truth Science Documentaries', 'Reel Truth Science Documentaries', 'Reel Truth Science Documentaries', 'Reel Truth Science Documentaries', 'Documentary Viko']",13
Reelmen Films,"['HLN', 'OUR WORLD TV']",13
Reflect,"['TheDC Shorts', 'Reflect', 'Reflect', 'Savage Nation', 'Dose of Dissonance', 'Amicus Humani Generis', 'Reflect', 'RepHankJohnson', 'Reflect', 'Reflect', 'Amicus Humani Generis', 'Amicus Humani Generis', 'Amicus Humani Generis', 'Reflect', 'Brian Tyler Cohen', 'Reflect', 'Reflect', 'Reflect', 'CasonVids', 'Dose of Dissonance', 'CasonVids', 'CasonVids', 'Reflect', 'Reflect', 'Reflect', 'Dose of Dissonance', 'LesGrossman News', 'Reflect', 'Senator Maggie Hassan', 'Reflect', 'CasonVids', 'GOP War Room']",13
Refuting Atheism,"['firstcauseargument', 'Best of Humans']",13
Reijer Zaaijer,"['Herodotus Mk2 The Father of History', 'Reijer Zaaijer', 'Reijer Zaaijer', 'Fillask', 'Reijer Zaaijer', 'Reijer Zaaijer', 'Fillask', 'Fillask', 'Reijer Zaaijer', 'Reijer Zaaijer', 'Reijer Zaaijer', 'Reijer Zaaijer', 'Reijer Zaaijer', 'Reijer Zaaijer', 'Fillask', 'Reijer Zaaijer', 'Fillask', 'Reijer Zaaijer', 'Reijer Zaaijer', 'Reijer Zaaijer', 'Reijer Zaaijer', 'Reijer Zaaijer', 'Reijer Zaaijer', 'Reijer Zaaijer', 'Reijer Zaaijer', 'Reijer Zaaijer', 'Reijer Zaaijer', 'Reijer Zaaijer', 'Reijer Zaaijer', 'Reijer Zaaijer']",13
Rekt Idiots,"['Rekt Idiots', 'Rekt Idiots']",13
"Religion, Atheism, Science","['Answers in Insanity', 'tvochannel']",13
ReligionExposed777,"['Acts17Apologetics', 'The Endless Love of Jesus Ministries']",13
Rep. Al Green,"['Dose of Dissonance', 'MSNBC']",13
Rep. Bruce Westerman,"['C-SPAN', 'Rep. Paul Gosar']",13
Rep. Jeffries,"['Reflect', 'Reflect']",13
RepHankJohnson,"['Amicus Humani Generis', 'Congressmember Karen Bass']",13
RepoNut,"['RepoNut', 'RepoNut', 'RepoNut', 'repo noel']",13
ReportsOnScientology,"['doyle63l5', 'gambit102', 'Jim and Sam Show', 'ReportsOnScientology']",13
Reqqas Nadir Gence,"['GTG', 'ivototo ade', 'Reqqas Nadir Gence', 'Reqqas Nadir Gence', 'Reqqas Nadir Gence', 'Reqqas Nadir Gence', 'Zitu Judy USA 2019 P10', 'Reqqas Nadir Gence', 'David Delgado', 'Reqqas Nadir Gence', 'ZITU Judy V 27', 'Reqqas Nadir Gence']",13
Resale Rabbit,"['Curiosity Incorporated', 'Wades Venture']",13
Retro Football,"['Thomas Brantsæter', 'Betsafe']",13
Retro Tube,"['Billy Bob Joe', 'master0719']",13
