parent_channel,child_channel,out_deg
UCUuMcd6OAioA_6t2OPttHCw,['UC-uD4Qo9Zbo3ekhnshnf25w'],13
UCUuab1dctZzN5ZmRmQnTzkg,['UCWILn8J6aEquIu2NO0fuwLg'],13
UCUujfNBK9uv3cIW-P5PX7vA,"['UCSSqc6uBFz_yx-LBrjyRrvw', 'UCUujfNBK9uv3cIW-P5PX7vA', 'UCUujfNBK9uv3cIW-P5PX7vA', 'UCUujfNBK9uv3cIW-P5PX7vA', 'UCUujfNBK9uv3cIW-P5PX7vA']",13
UCUumLzYtD671UvD5qknR0xg,"['UCwdo8-3UrfZ9scHPl0m4Ysg', 'UCUumLzYtD671UvD5qknR0xg', 'UCUumLzYtD671UvD5qknR0xg', 'UCZm2IEBVHdtaAhSyYhWu9mg']",13
UCUvoulvwzCnUVk7yoduI_Gw,"['UCpOoG-5WW2oWHN1qXNQaCGg', 'UCUvoulvwzCnUVk7yoduI_Gw']",13
UCUwd7CfAxFf_MZjW33Irv5A,"['UCLove4-o5QnzqlyD2OksJpw', 'UCUwd7CfAxFf_MZjW33Irv5A']",13
UCUwvBRJ-W3VrRVnk-CZewGA,['UCem2jWyRPNOwP5zZXuAy3ew'],13
UCUxG_Xa4SiLCFOClCPEQayQ,['UCMgTlht-PsNniRIuaax4m8Q'],13
UCUxc0iEpV8wZV4WLOui0RwQ,"['UCUxc0iEpV8wZV4WLOui0RwQ', 'UCUxc0iEpV8wZV4WLOui0RwQ', 'UCax8ITckO_92rG8ds6PRbsQ', 'UCUxc0iEpV8wZV4WLOui0RwQ', 'UCUxc0iEpV8wZV4WLOui0RwQ']",13
UCV-oV8yecSfMZnzdKAhO_4A,"['UC4rlAVgAK0SGk-yTfe48Qpw', 'UCU-ljC8EvKZFhJ-pct_5rMQ', 'UC6t9VvQ4CDQKUO1xlTztOPA', 'UCmeBJBLXcXamuPWl-0t5S4w', 'UC7UEvxff0mnGUDKyK0XmFvA']",13
UCV1Z8qcRJbfwfBF516PcpvQ,['UCMLXec9-wpON8tZegnDsYLw'],13
UCV2EtSzQ09E656SR4zcRvSA,['UCJg9wBPyKMNA5sRDnvzmkdg'],13
UCV2i6AGS3l37ncJ-CVCNjoQ,['UC-cSVgxqrXM1-IeD__WvrTA'],13
UCV4QVZmYNtxNoQZs2IhloWw,['UCWJ2lWNubArHWmf3FIHbfcQ'],13
UCV4qKXm713nsqHCwEh3J1fA,"['UCt0kxib3VJBuSC-NRs_MZGg', 'UCv5h430O3x-njWSaKt735Zg']",13
UCV5XKnvPwdQ19dbQRDHljFw,['UCAuUUnT6oDeKwE6v1NGQxug'],13
UCV61VqLMr2eIhH4f51PV0gA,"['UCIHdDJ0tjn_3j-FS7s_X1kQ', 'UCuyRsHZILrU7ZDIAbGASHdA', 'UCAuUUnT6oDeKwE6v1NGQxug', 'UCXIJgqnII2ZOINSWNOGFThA', 'UCg5bOg1qVoZ2JDJ7MmjY63A', 'UCV61VqLMr2eIhH4f51PV0gA', 'UCaXkIU1QidjPwiAYu6GcHjg', 'UCupvZG-5ko_eiXAupbDfxWw', 'UC9ePmjVRHLL8x8vq5fOKflg', 'UCvJJ_dzjViJCoLf5uKUTwoA', 'UCj6PcyLvpnIRT_2W_mwa9Aw', 'UCKVsdeoHExltrWMuK0hOWmg']",13
UCV62FVLw6MxUvO8XmnhE4Yw,"['UCAuUUnT6oDeKwE6v1NGQxug', 'UC0A2Lk1jcr0FYgdx74iuFiw', 'UC7MA7YojnQaIoUqUqvTZ4rg']",13
UCVA9JJdu60znq3F-ReoZQcQ,"['UC6g-90abd_5Y3WwTufMStUQ', 'UC__t38AM4ErA7o8Z7SdTceg']",13
UCVAMD_yMeBUe0U_xRPowV6Q,"['UCZSE95RmyMUgJWmfra9Yx1A', 'UCAUCiaL4k_y_kx5ShkSIqlA']",13
UCVAfFYZgAo-Z6DBr43Db84Q,['UCDdPuID3j6vbW7DvVjeQU8Q'],13
UCVCQFQwpQEveiT-NnoPkqlA,"['UCUoZ8S8YDxJRbDGgSH7AjuQ', 'UCI-OKn-yNxAgGqjakmlZEVw']",13
UCVCWI2m_ZS9Ng_Yfd4Su_JA,['UCUrYeuNY1Z3bnRcfktCTdPA'],13
UCVEDZVtA5NUtjxSXHjtvkag,"['UChULBXQf9VDYAi3vRLu_U-w', 'UCNzsYU0aWwjERj-9Y9HUEng']",13
UCVFYikepF-avelvuIaQ_lHA,"['UCkAGrHCLFmlK3H2kd6isipg', 'UCG2tODD7ys5CYEu6qYvj1SA', 'UCu4XcDBdnZkV6-5z2f16M0g', 'UCcsja3nlq2R1belenHR0j0Q', 'UCVFYikepF-avelvuIaQ_lHA', 'UCVFYikepF-avelvuIaQ_lHA']",13
UCVFe7xhG6rl0ruoMQCJDtnw,"['UCVFe7xhG6rl0ruoMQCJDtnw', 'UCWEltXtreNDBJ52MJkedq4g']",13
UCVGFVM0lnPub1r2NEZ4grSg,['UCMtFAi84ehTSYSE9XoHefig'],13
UCVGTgXC1P--xM480Z6DqyAg,"['UC6n_HeL8xgWIQsKsWs4KO4w', 'UC_g32e3JeECjEuRbk-loywg', 'UC_g32e3JeECjEuRbk-loywg', 'UCVGTgXC1P--xM480Z6DqyAg']",13
UCVHMtjv6xrLB0V5bhmEKkLA,"['UCMQkOBy4_vYzyDyWIGYBtVQ', 'UCE6_fESnh9IOJDT7NzTfK7Q']",13
UCVHTypjbrXH-maZaIkwweJA,['UCuFFtHWoLl5fauMMD5Ww2jA'],13
UCVJRPQH1hN9mr3-OBdAqMQg,['UC-Po06059DOMqDCItQBz7SA'],13
UCVJWTpqESFlOvroYviCBy-A,['UC8-Th83bH_thdKZDJCrn88g'],13
UCVK6dN-9kLDnQhYBFuES09A,"['UCVK6dN-9kLDnQhYBFuES09A', 'UCVK6dN-9kLDnQhYBFuES09A', 'UCVK6dN-9kLDnQhYBFuES09A', 'UCVK6dN-9kLDnQhYBFuES09A', 'UCVK6dN-9kLDnQhYBFuES09A', 'UCt0CJSj84ZKj04QPiu58WKg', 'UCVK6dN-9kLDnQhYBFuES09A', 'UCHJ5B4pWmC7ULGYb1KI5Wjw']",13
UCVLZmDKeT-mV4H3ToYXIFYg,"['UCvJiYiBUbw4tmpRSZT2r1Hw', 'UC1ZBQ-F-yktYD4m5AzM6pww']",13
UCVMGTtoqRomDDZQFOsbHG1g,['UCVMGTtoqRomDDZQFOsbHG1g'],13
UCVNDLDETwi-alVhG9bWMYZg,['UCZQqHp5dd-9Xjy3vy47T_5g'],13
UCVOHqgH9lKxrIPMAwDST11Q,['UCNohpVzM1EBH0McQ-Gr1pTg'],13
UCVORhECfwekSMSRuLOGd5kA,['UCVORhECfwekSMSRuLOGd5kA'],13
UCVOW945-eZUL5ZKB4F7zhLw,"['UCSaf-7p3J_N-02p7jHzm5tA', 'UCustbySVJGb659WDpdkeATg']",13
UCVQGtUcRjHTQLTTu-5s9_4Q,"['UCVQGtUcRjHTQLTTu-5s9_4Q', 'UCIczOFxwgv27AlTkZZMj8yw', 'UCI4I6ldZ0jWe7vXpUVeVcpg', 'UCRlICXvO4XR4HMeEB9JjDlA', 'UC8JT2m0mKEgvEtie3JNKwew']",13
UCVSNOxehfALut52NbkfRBaA,"['UCJg9wBPyKMNA5sRDnvzmkdg', 'UCJg9wBPyKMNA5sRDnvzmkdg', 'UCJg9wBPyKMNA5sRDnvzmkdg', 'UCJg9wBPyKMNA5sRDnvzmkdg', 'UCJg9wBPyKMNA5sRDnvzmkdg', 'UCJg9wBPyKMNA5sRDnvzmkdg', 'UCJg9wBPyKMNA5sRDnvzmkdg', 'UCruQg25yVBppUWjza8AlyZA', 'UC1dVGItBqV4w-4xQHoX1UDg', 'UCnoUKype0fVkWtCleYWBT1w', 'UCSgeCjcPYYZXR62Cykv43sA', 'UCIHdDJ0tjn_3j-FS7s_X1kQ', 'UCn8zNIfYAQNdrFRrr8oibKw', 'UCVSNOxehfALut52NbkfRBaA', 'UCCXoCcu9Rp7NPbTzIvogpZg', 'UCupvZG-5ko_eiXAupbDfxWw', 'UCgrNz-aDmcr2uuto8_DL2jg', 'UCCif7uiJJKqzDDGPsSVzJSw', 'UClyDDqcDsXp3KQ7J5gyIMuQ']",13
UCVSSpcmZD2PwPBqb8yKQKBA,"['UCLB3jQ-GehqONKM6kYds9xw', 'UCOTPo2y-NHJjg1EuENrxypA']",13
UCVSiUtVeJ_ayxHyy7-W4jYw,['UC4PMmgc2WP2xF7BfI9XMN6Q'],13
UCVT1tPkR-fUVlO652EcO3ow,"['UC3XTzVzaHQEd30rQbuvCtTQ', 'UCi_iKv5NXxFbplYn6KXiXRw', 'UCAPrhJwVweWZA8GEPoClSdw', 'UCAuUUnT6oDeKwE6v1NGQxug']",13
UCVTQuK2CaWaTgSsoNkn5AiQ,"['UC6prPTvH7tudABSeYHCkhmA', 'UCJdl3Paao2f3ha5JXMYUCIA']",13
UCVTyTA7-g9nopHeHbeuvpRA,"['UC3XTzVzaHQEd30rQbuvCtTQ', 'UCwWhs_6x42TyRM4Wstoq8HA', 'UCwWhs_6x42TyRM4Wstoq8HA', 'UCVTyTA7-g9nopHeHbeuvpRA', 'UCVTyTA7-g9nopHeHbeuvpRA', 'UCVTyTA7-g9nopHeHbeuvpRA', 'UCaXkIU1QidjPwiAYu6GcHjg', 'UCMtFAi84ehTSYSE9XoHefig', 'UCy6kyFxaMqGtpE3pQTflK8A', 'UCVTyTA7-g9nopHeHbeuvpRA', 'UCVTyTA7-g9nopHeHbeuvpRA', 'UCOviyLLln-gFkwOjrlosPWA', 'UCPD_bxCRGpmmeQcbe2kpPaA']",13
UCVU452sWPZxrez9dSUVi6oA,"['UCbq-4OJxnziD3awH-aTezeA', 'UCdxAsT21Ys4j6PH4oauWkPw']",13
UCVVXDVee0JZ2dlPYtpdTZVg,"['UCG4zWCUwIt_xUYo1cE9DXew', 'UCyG3mbSm4z6SyGPNvkgx_Yg', 'UC2kmsI6Xyoa4CVI5vhYz1wQ']",13
UCVVt-8G4UGdYtRY0tuaY5_g,['UCQ8fcZPe0l3tnYPgHlkHDmg'],13
UCVY2jvHi4GeIezZi1K7ZHaw,['UCQr41WBbI0oGTsYTm2FB99g'],13
UCVYBMjkCSv969X7GyD-1oaw,['UCOcSmHG6DLhBK-QQlFpTzuQ'],13
UCV_1b-umehvZd-nZIItwi5Q,['UCDeqBZ1ES77u3J8NVh8xamA'],13
UCVc8ko5RtD5YsXCWE_FxwZw,"['UCVc8ko5RtD5YsXCWE_FxwZw', 'UCVc8ko5RtD5YsXCWE_FxwZw']",13
UCVcbwAofetjiPquuLF2Zdxw,['UCrL7OHNEMPmyM6Q1DovZ3cA'],13
UCVePN6ehhtdcz5MfysPSTDw,['UCUrGTVpouTdm48hO6Nkto5w'],13
UCVgO39Bk5sMo66-6o6Spn6Q,"['UCY_Bq1AF0xvPUjaAqV7kweA', 'UC3ScyryU9Oy9Wse3a8OAmYQ', 'UC3ScyryU9Oy9Wse3a8OAmYQ', 'UCVgO39Bk5sMo66-6o6Spn6Q', 'UCVgO39Bk5sMo66-6o6Spn6Q', 'UCVgO39Bk5sMo66-6o6Spn6Q', 'UCVgO39Bk5sMo66-6o6Spn6Q', 'UCVgO39Bk5sMo66-6o6Spn6Q', 'UCVgO39Bk5sMo66-6o6Spn6Q', 'UCVgO39Bk5sMo66-6o6Spn6Q', 'UCVgO39Bk5sMo66-6o6Spn6Q', 'UCVgO39Bk5sMo66-6o6Spn6Q', 'UCW39zufHfsuGgpLviKh297Q', 'UC0L1suV8pVgO4pCAIBNGx5w', 'UCuFFtHWoLl5fauMMD5Ww2jA', 'UCJUdHBVctA-0TGjmvMMA5RA', 'UCAuUUnT6oDeKwE6v1NGQxug', 'UCn8zNIfYAQNdrFRrr8oibKw', 'UCVgO39Bk5sMo66-6o6Spn6Q', 'UCfQDD-pbllOCXHYwiXxjJxA', 'UCY_Bq1AF0xvPUjaAqV7kweA', 'UCVgO39Bk5sMo66-6o6Spn6Q']",13
UCVgvnGSFU41kIhEc09aztEg,"['UC6n_HeL8xgWIQsKsWs4KO4w', 'UCVgvnGSFU41kIhEc09aztEg', 'UCv_vLHiWVBh_FR9vbeuiY-A', 'UCVgvnGSFU41kIhEc09aztEg', 'UCVgvnGSFU41kIhEc09aztEg']",13
UCVhibwHk4WKw4leUt6JfRLg,"['UCA3Lillszhzs_Mv0Da0EHlg', 'UC2_wOQbqJ_j7dFNxT9SS7_Q']",13
UCVjh0oZ3Ug5-s3WX1awxblQ,['UCe_Fx4EZAgKjDz0aQ_Y7hSA'],13
UCVjpxXJEDQb3Okjb-nV7oTg,"['UC39jLNl2UpxDeYVYCToA56A', 'UC39jLNl2UpxDeYVYCToA56A']",13
UCVk90Gy_bAnKfyeyEbH3-nw,"['UC1Cp5caGwHvJZxHoevGoDdA', 'UCk2zuJeRutyMZSdoh0sltLA', 'UC6n8I1UDTKP1IWjQMg6_TwA']",13
UCVmz3n15U7S52xShN8NCzsw,"['UCnoUKype0fVkWtCleYWBT1w', 'UCVmz3n15U7S52xShN8NCzsw', 'UCxxex-RzxkdtLsITNqjVuzw']",13
UCVnFwARm_Lhnv5gXUxTW3ag,['UCnHTP2ey79Xskae2gBXAi0w'],13
UCVnU7lqcSoXFEZfHa4BDgjg,"['UCVnU7lqcSoXFEZfHa4BDgjg', 'UCLDTEAWEG5WQyVoMMC-pqsw']",13
UCVqwtXg2T4IVSf6tCli6kog,['UC2Qkx_dxexyTYtfcNDFSPxQ'],13
UCVrN23cf8SmtNIBK2C4Axbg,"['UCVrN23cf8SmtNIBK2C4Axbg', 'UCrwlFrgOJDQ8C1UpADjFuIA', 'UCKE4XUZoB-UiTHjYM0Ih4VQ']",13
UCVscplJ_TWrph-2v8HoTnPA,['UCX7katl3DVmch4D7LSvqbVQ'],13
UCVuuI7QB8ViizzVAH3L_H7Q,['UC_mVb0pZH2Z06SqH8gqt16w'],13
UCVvdqxrg1vQqtVHeOpjlL5w,['UC3ANZQrjIKbvfmMlvAdfFDQ'],13
UCVwLRk0N1a620wJ9o_4KnYQ,"['UC83HqeTUXtL3Dr5yf9BgKhA', 'UCyTq1BWwXaXwBUSpmLQWisg']",13
UCVwxO3DgsOrQllAV_hz9GxA,['UCoekJZp9ziz6iHGgTDFHE8g'],13
UCW0dnvm9NRJYbmKxhtnpWqQ,"['UC2-Z_gBCdRCaZHUW9VTp6nQ', 'UCi6eRMC7vKE2n0sdRJNHpWw', 'UCdEZiJCR0qr53QcOATql86A', 'UCW0dnvm9NRJYbmKxhtnpWqQ', 'UCD2GdZBCsUa0TIssLai6Skw', 'UCEs-zSwH2NYGskxF-ptoT1w', 'UCW0dnvm9NRJYbmKxhtnpWqQ', 'UC6my_lD3kBECBifeq0n2mdg', 'UCW0dnvm9NRJYbmKxhtnpWqQ', 'UCt8jfvd9skBAOT6XJwc_mJg']",13
UCW2OUlFrrWiZvSsZRwOYmNg,['UCFvPvwa0SwuJ230VYRMA5BQ'],13
UCW30UMsnqZGIjLyc91DWnSQ,"['UCueJOS3ZjWyTtRU9bnx9XFw', 'UCi3OEHxBpk63NyRCxZM8pYw']",13
UCW39zufHfsuGgpLviKh297Q,"['UCLIjcworKwmh5YC5ZEeP95w', 'UCW39zufHfsuGgpLviKh297Q', 'UCW39zufHfsuGgpLviKh297Q', 'UCe7xSKYPYvKG0rw7e08y9Ew', 'UCM2YmsRUeIbRkqjgNm0eTGQ', 'UCJvVrfeHIJdufGLwk4sWu1g', 'UCX7katl3DVmch4D7LSvqbVQ', 'UCkW0n1Bd2wvxPFSlxQwqwdA', 'UClz-d22g9Lj7agZSbaRKuqA', 'UC2Stn8atEra7SMdPWyQoSLA', 'UC3ZAfS1Z3J_Itfy7Rp745cg', 'UC9pYOJPB5UYlMlGKKZWo-Bw', 'UCW39zufHfsuGgpLviKh297Q', 'UCYNu8ELig76Fb1mMwRG6omA', 'UCW39zufHfsuGgpLviKh297Q', 'UCzAr7o3n2GS9xOwFMn2E7kg', 'UCW39zufHfsuGgpLviKh297Q', 'UCW39zufHfsuGgpLviKh297Q', 'UCVgO39Bk5sMo66-6o6Spn6Q', 'UC5WE_bClugxSVG1ENir8qzg', 'UCuKkeOEcsKK-FRIOjZ6m4gA', 'UCjnrchsjK420naExG6nkzhw', 'UCe8d7_vnky5dezmdrWxqp1w', 'UCrkqC1QGbM95h3jUUqKNcoQ', 'UCetpfrEDE4AgKEu4vYdwMGQ']",13
UCW3T8dQVEynwj6-_DArcM7w,['UCmSPDMxfLphFJlZirsHbP0A'],13
UCW4lQ2ZZh9EaVNpVtA6hX1Q,"['UCIHdDJ0tjn_3j-FS7s_X1kQ', 'UCgHogDu1ewdkkWZjfKIuKXQ']",13
UCW5OrUZ4SeUYkUg1XqcjFYA,"['UCSl5Uxu2LyaoAoMMGp6oTJA', 'UCW5OrUZ4SeUYkUg1XqcjFYA']",13
UCWCVY5pRMuWDYI1vzxMh4Lw,"['UCqm2GFfejOy21T1bhlCiXjw', 'UCwV-HvM8W6AZ6VBYwqGja3g']",13
UCWE58e_BbmBgE8h-oskutQA,['UCJkc1COQO0WiZ2CI7dRdwAQ'],13
UCWE6ALEWKfo-ddSisQhTU9g,['UCJH2tajw16wdX1oR2Y7WEBA'],13
UCWHZBpLpH5L-FQRIhFNy97g,"['UCX7katl3DVmch4D7LSvqbVQ', 'UCddem5RlB3bQe99wyY49g0g']",13
UCWILn8J6aEquIu2NO0fuwLg,"['UCu4XcDBdnZkV6-5z2f16M0g', 'UCTPAHk1b-h-WGQn9cfGlw2Q']",13
UCWJHDMgKWWvOsdyRF3HPVEw,['UCIugi05X4JKUQz3WPD-YKog'],13
UCWJfB25LXkSl1t6nO2n2cAA,['UCt-cMvkDfiD0WLM05FYu01Q'],13
UCWJsa7L3nnZZnQHSLfvpmrw,['UCD_qXHt8CY6LTSKS47Db0Ng'],13
UCWPQB43yGKEum3eW0P9N_nQ,"['UCzvja2t5Ppv5incoaqKC-Kg', 'UCibLFpHaPA4EWEwBdU5SfHg']",13
UCWQ9ZFFhEqUZ0r1IspnBm6Q,"['UC9Vsk7aChl7V5At2wpiLOsQ', 'UCoVJEtEK7y-L7nNc7DP5V_A', 'UCb--64Gl51jIEVE-GLDAVTg', 'UCQ9e0JHba7ApNz_-HL-p_6A', 'UC9RM-iSvTu1uPJb8X5yp3EQ', 'UC8p1vwvWtl6T73JiExfWs1g']",13
UCWRAvQOJVJQKagpcMbePyvg,"['UCWRAvQOJVJQKagpcMbePyvg', 'UCiWPU83VmOXjQ6xY0gIrhIQ']",13
UCWS6Khgiq4P622ieL3srkUA,"['UC0o321TAAA_I90rtY-cjslg', 'UCWS6Khgiq4P622ieL3srkUA', 'UCjPmpNv8YRCp8EKzEAFpSkw', 'UCWS6Khgiq4P622ieL3srkUA', 'UCWS6Khgiq4P622ieL3srkUA', 'UCVAfFYZgAo-Z6DBr43Db84Q', 'UCqm2GFfejOy21T1bhlCiXjw', 'UCtMsdRj2yc7yzPPHjb4WF-A']",13
UCWSRNbhnlahD43ZNPkNUTzA,"['UCSSqc6uBFz_yx-LBrjyRrvw', 'UCdmVyiNSWB7pa_FfLMzVZPg']",13
UCWSRkj9ZLZKUElMGy--F1JQ,"['UCoLrcjPV5PbUrUyXq5mjc_A', 'UCWSRkj9ZLZKUElMGy--F1JQ']",13
UCWUxLYGeeIKxxioUqL54Q8g,"['UCbWFa5Y37mNhWdN7eTROOTA', 'UCWUxLYGeeIKxxioUqL54Q8g']",13
UCWV-LeZ9dIBQyb8UuBGwdJw,['UCOTPo2y-NHJjg1EuENrxypA'],13
UCWVLmaxitzb85I8i4nwxBUg,"['UCIv0wH_CdWgttwX6B-Cyt8w', 'UCG4RAbuivJx1E_b_M1sNuBA', 'UCeU5yE37yVxGPAUT7MClKaw', 'UCG4RAbuivJx1E_b_M1sNuBA', 'UCWVLmaxitzb85I8i4nwxBUg', 'UCyeKv9R3D3NnuE5Td3VYEFQ', 'UCWVLmaxitzb85I8i4nwxBUg', 'UCWVLmaxitzb85I8i4nwxBUg', 'UCEHdW7JfQAEf4HnRyQ7XLcQ', 'UC1v7nA7xayr_uQClvAvw3EQ', 'UCWVLmaxitzb85I8i4nwxBUg', 'UCWVLmaxitzb85I8i4nwxBUg', 'UCWVLmaxitzb85I8i4nwxBUg']",13
UCWVNwJ4QjLA62f8sc5Y31eQ,['UCnoUKype0fVkWtCleYWBT1w'],13
UCWVfOHJKdoqKF6Rcu6RrdDg,"['UCmmAvCeGw9XIMx1lgGH5Tjg', 'UCxWBkXOw6TV4czWrrbIDGGQ']",13
UCWXuWA6W7Xqp8Mfmd-KTQVQ,"['UCFr2ON6h2c_KngTvM1-d3Og', 'UCWXuWA6W7Xqp8Mfmd-KTQVQ']",13
UCWYi42jE956_yaF5U3uerbg,"['UCdGIWzKlXREn7E9hWFKhoTg', 'UCajnrM_EKqS397xacZSM2yw']",13
UCWYxlqu4-K9uBUPEizIDCSw,['UC_e6Qs6_pIN5C_JrVfbZDyA'],13
UCWdThUGn6xcAtmxBDjOUY6w,['UCWdThUGn6xcAtmxBDjOUY6w'],13
UCWdtwR7SZz-jxsAC943Dqlw,['UCfCKUsN2HmXfjiOJc7z7xBw'],13
UCWfRmb03xh0ojBd-vy11tPA,['UCJPheEj1WFVafaLIiaHcwvg'],13
UCWgg5NF9bkT3D3xyHzq77Ag,['UCxn5eLz--QXC3xW_PkGLDHw'],13
UCWkYXtnAuu7VTLPwUcRSB6A,"['UCoc_XJPj6YLMQDWtPDQcDtA', 'UC1Ydgfp2x8oLYG66KZHXs1g']",13
UCWlIGsKGsvgFJHkiZml4O1A,"['UCn_XS9lTZxm-PUTmjSkzTwg', 'UC62441R6f6WpgafkKTi89fg', 'UCQO3uuHbcHof7v2o6L3De0A']",13
UCWmXqOI_e8wslagxNWGshfw,['UCHiGX6adJOao4Q3BnCUfiFA'],13
UCWnYV8begsGWYHwx0z8BK3g,['UCRTsIL3c6tKpga7s7sIFq5w'],13
UCWneXj4OJazIEIWwWRxhtPw,"['UCWMhu2Y2TkytqrC8QeUrLRQ', 'UCdi61q1DwM9p4YNyG4jETAQ']",13
UCWnjGPdCS24WJG2v68OYKzA,['UCm344bNV9IDtdc9MC-Aw0yw'],13
UCWpWvzkSqKW6E63RgmQLjbg,['UCAwylBbx8RiRD3VsaYdwNTw'],13
UCWqDSDhxUStUFx-fleyVfgg,['UC_g32e3JeECjEuRbk-loywg'],13
UCWqJpFqlX59OML324QIByZA,"['UCWqJpFqlX59OML324QIByZA', 'UCWqJpFqlX59OML324QIByZA', 'UCWlIGsKGsvgFJHkiZml4O1A', 'UCWqJpFqlX59OML324QIByZA', 'UCWqJpFqlX59OML324QIByZA', 'UCWqJpFqlX59OML324QIByZA', 'UCWqJpFqlX59OML324QIByZA']",13
UCWqNUDaH4Yd7RJgeSXE9LhA,['UCrg7c34qqDlves7jNkdSLgw'],13
UCWqPRUsJlZaDp-PVbqEch9g,"['UCn_XS9lTZxm-PUTmjSkzTwg', 'UCLIjcworKwmh5YC5ZEeP95w', 'UC_5qxE-6ITKqNYK6Z7EZYtQ', 'UCX7katl3DVmch4D7LSvqbVQ']",13
UCWrCdWebszbQLCLjKP5iloA,['UCr1B1_rIR1kBvWonA_hZp5A'],13
UCWrNXTVbajaego8C1b1PFVw,['UCd4lPMqvPERCGrw8avO2T1w'],13
UCWrOudQLU5tKYX8BuX8iVcg,['UCenhrUhwN8ENxHawf22wOvg'],13
UCWrXlzhIENTJrAuKVuPgdEA,"['UCAuUUnT6oDeKwE6v1NGQxug', 'UCWrXlzhIENTJrAuKVuPgdEA']",13
UCWrfw2dFlJmWdvE0x5lXIzw,"['UCGBReNTvYnplK60E7uUeqDg', 'UCWrfw2dFlJmWdvE0x5lXIzw']",13
UCWuxxrukjg_VYSU8ZiFDL4A,['UCsNlfrFsaR0ovlnjFLzlGIQ'],13
UCWwPDPkWP4h5Uf2CUxsEQtg,['UCWwPDPkWP4h5Uf2CUxsEQtg'],13
UCWwqHwqLSrdWMgp5DZG5Dzg,['UCWwqHwqLSrdWMgp5DZG5Dzg'],13
UCWxeZSNQYRcwRDGIPHMXI4g,"['UCYsa8SOy3TkoxI5D17s1u-w', 'UC67dKTEwpAhKv2oYDATwR8g']",13
UCWzOfBhVmuRmAd5bzxXP2CA,['UCuhrp5_cAfLtide2aBToQuw'],13
UCX15yQQOgUllNFd8wNRV1KQ,"['UC69uYUqvx-vw4luuX7aHNLQ', 'UC_1mUCXQTM1n9ISBUPzyD1w', 'UC0L1suV8pVgO4pCAIBNGx5w', 'UCBi2mrWuNuyYy4gbM6fU18Q', 'UCX15yQQOgUllNFd8wNRV1KQ', 'UCX15yQQOgUllNFd8wNRV1KQ', 'UC0L1suV8pVgO4pCAIBNGx5w', 'UCX15yQQOgUllNFd8wNRV1KQ', 'UCX15yQQOgUllNFd8wNRV1KQ']",13
UCX2A24zXe7P2vzptYc8EyLg,['UCgAunVsQr42Tg1lTd45mkaA'],13
UCX4wKK96xVXRNCWChUgdJTQ,['UCHMMNeyruYX1AoTTiqM2IPA'],13
UCX51Dixddr5HuwLVBH9ykeQ,"['UC6i-se5IU8hRbPov5-ON1tw', 'UCBUVGPsJzc1U8SECMgBaMFw', 'UCL08hFP0GceHgZ2UhThJAlA', 'UCZYTClx2T1of7BRZ86-8fow', 'UCpCSAcbqs-sjEVfk_hMfY9w', 'UCEszlI8-W79IsU8LSAiRbDg']",13
UCX66eXhdLWxf32vAubGL7uQ,['UCm28mg76wIUxq1eyqhbivfg'],13
UCX7MXflg3DxDJTZi5mJRiOw,['UC1Fp52XJH8UKaa_gHMZrckw'],13
UCX7katl3DVmch4D7LSvqbVQ,"['UCn_XS9lTZxm-PUTmjSkzTwg', 'UC88lvyJe7aHZmcvzvubDFRg']",13
UCXB8Nktxc_nlDTRvZm75JMg,"['UCXB8Nktxc_nlDTRvZm75JMg', 'UC9vZHyEggJ9qmCtGi0iv0dA']",13
UCXBb-SCn3381oHsibSLvkZw,['UC5MDHafE8QjHAQ-C527hCTA'],13
UCXCE9wil7A_QFlO0BnQm4mw,"['UCHfF8wFnipMeDpJf8OmMxDg', 'UCUUWDzrkuEztzddaW_sgQbA']",13
UCXI8D72GDxDww2oE9DPoG7A,['UCXI8D72GDxDww2oE9DPoG7A'],13
