parent_channel,child_channel,out_deg
Angry Gay Pope,"['Los Angeles Times', 'RepoNut', 'SGV NEWS FIRST', 'SurvivingScientology']",13
Animal Antics,"['aleutiandream', 'Funny Pet Videos']",13
Anime Update,"['Anime Update', 'Ống Kính Hậu Trường', 'VICTOR', 'VTV Go']",13
Annapurna Pictures,"['Annapurna Pictures', 'badazzmofo', 'Greg Probert', 'jagadeesh kudumula']",13
Anonymous Official,"['TEDx Talks', 'The Guardian']",13
Anssi Purola,"['Missy Logo', 'Weidmann']",13
Anthony P,"['Thurston Moon', 'DrVesuvius']",13
Anthony Ying,"['Len Ken', 'Natalie Green', 'Breaking Talents Showcase', 'The X Factor USA']",13
Anthony's YouTube channel,"['naka koji', 'Paternity Court']",13
Antiques Roadshow PBS,"['PBS', 'Real Men Real Style']",13
Antonio Brown,"['NFL Full Games', 'Antonio Brown']",13
Antonio Jean,"['NBC News', 'susi Kid']",13
Antony Shave,"['SpecificDusty', 'Global Leadership Network']",13
Anuvab Pal,"['Russell Peters', 'America Meet World']",13
Any Given Wednesday with Bill Simmons,"['The Guardian', 'Any Given Wednesday with Bill Simmons', 'Michael Glass', 'Dan Patrick Show']",13
Ape Action Africa,"['PASA Primates', 'BelizeArts']",13
Apex Outdoor Adventures,"['Fishing BD', 'Matteo Bellucci DemolitionTuna']",13
Apollo Legend,"['Apollo Legend', 'WaLter .NO']",13
Apollonia Ponti,"['MSNBC', 'The Late Show with Stephen Colbert', 'Apollonia Ponti', 'Apollonia Ponti', 'Jose Barber', 'Apollonia Ponti']",13
Apologia Studios,"['Wretched', 'Apologia Studios']",13
Applied Science,"[""Mr Carlson's Lab"", 'Solid State Workshop']",13
Aquachigger,"['Aquachigger', 'The Hoover Boys']",13
Archive Video Vault,"['DELTIC55007', 'Archive Video Vault']",13
Archy L,"['STEVE HEROLD', 'Best Mentalism', 'Alchay Archy', 'Archy L', 'Archy L', 'Don Giller', 'Don Giller', 'Archy L']",13
Archy Moz,"['Jacobus Botha', 'AARP', 'Alchay Archy', 'Alchay Archy', 'MaTeOWaNnA ReMaStErZeR of LoLs', 'blackamericaweb']",13
Arizona Public Media,"['TVO', 'The Economist']",13
Ark Files,"['Universe Code', 'Questar Entertainment']",13
Armed Forces Zone,"['Interesting Facts', 'Max Legion']",13
ArmedForcesUpdate,"['Air-Clips.com', 'BlueGum']",13
Arosmarine,"['Motorsport Central', 'Wonder Motorcycles']",13
Around Telugu,"['Around Telugu', 'Daily Politics', 'mallemalatv', 'Telugu News']",13
Around The World,"['Around The World', 'Around The World']",13
ArseRaptor,"['aranFE', 'Anuvab Pal', 'machree01', 'jimeoinofficial', 'Channel 4', 'The Tonight Show Starring Jimmy Fallon']",13
Art Siegert,"['Chris Campbell', 'Андрю -']",13
As/Is,"['BuzzFeedVideo', 'As/Is']",13
Asep akbar jaelani,"['Bonus Round', 'K Smith']",13
Asia Society,"['Chelsea', 'Brain Bar', 'United Nations', 'Long Now Foundation']",13
Asia's Got Talent,"[""America's Got Talent"", 'Tyler Merritt']",13
Astral Auto Repairs,"['joshcb7', 'Steve Richards']",13
Astrum,"['SpaceRip', 'Supercar Blondie']",13
Attaché,"['The New Travel', 'Where the Jones']",13
Attessia TV,"['Just For Laughs Gags', 'Tunisie Numérique']",13
Aurea & Alexa,"['Crafty Panda', 'Aurea & Alexa']",13
Austin Davis Holiday,"['TheLifeOfJord', ""A.J.'s Adventures in Asia""]",13
Author's Voice,"['Love Butterflies', 'OWN']",13
Autosport,"['BBC Earth Lab', 'autoracing1com']",13
Autumn Beckman,"['Grunge', 'Blake Allan']",13
Ava,"['Gordon Ramsay', 'Tutorials Maker Urdu Hindi']",13
Aviation Videos & Wildlife FULL HD,"['Brock', 'shall6981']",13
Aviation World,"['X-Spot Aviation', 'Cockpitfilme']",13
Avinations,"['nemhiszedel', 'BBC Studios']",13
Awesome Earthmovers,"['Trevor Bryant', 'LY ENGINEERING EARTH MOVERS']",13
Awesome!,"['Andrew Caleb', 'karina goad', 'Awesome!', 'Pure Living for Life', 'TAMMEY M-13', 'susi Kid', 'Let Me Know', 'Taco Stacks', 'Questar Entertainment', 'What The Hales', 'Amazing Stock', 'Outdoors with Erik']",13
AwesomeTalent666,"['CBN - The Christian Broadcasting Network', 'Mickey Moran']",13
Ayn Rand Institute,"['HooverInstitution', 'Ayn Rand Institute', 'TED', 'Charisma on Command']",13
Ayurinon Gaming,"['AntiMage Official', 'Ayurinon Gaming']",13
Aziz Bin Thani,"['OWN', 'Motivation Madness']",13
B Slingzz,"['Sports Channel', 'Stories of Golf']",13
BABA Rahson Live,"['Los Angeles Times', 'TMZ']",13
BABYMOJIKO,"[""R'WUT TV"", 'My Mate Nate']",13
BAFTA Guru,"['60 Minutes Australia', 'Jack Traven', 'BAFTA Guru', 'Looper']",13
BALKAN INFO - Zvanični kanal,"['Hayat Media BiH', 'ABS-CBN Entertainment']",13
BASKETBALL KINGZ PDX,"['Mystic 11:11', 'BASKETBALL KINGZ PDX', 'thegirthmonkey', 'PEACH EAT LAEK']",13
BBB-Gaming,"['cameronmd80', 'Elwyn R']",13
BBC,"['Dateline NBC', ""Dragons' Den"", 'TheEllenShow', 'BBC', 'Good Morning America', 'Business Insider', 'BBC', 'Gordon Ramsay', 'This Morning', 'BBC', 'Good Morning Britain', 'Good Morning Britain', 'WILTY? Nope!', 'Good Morning America', 'Channel 4', 'BBC Earth', 'TradingCoachUK', 'BBC 5 live', 'BBC', 'couchtripper', 'The Graham Norton Show', 'Channel 4', 'BBC America', 'The Last Leg', 'Pawn Stars', 'BBC']",13
BBC 5 live,"['Radio City 2', 'Gooneress']",13
BBC America,"['zwirnie2000', 'nickykm', 'The Graham Norton Show', 'Ken Block', 'Interrobang Editor', 'RÖMER VII concept store']",13
BBC Click,"['WIRED UK', 'TerkRecoms', 'BBC Click', 'Amazing Stock']",13
BBC Earth,"['Megalithic Marvels', 'FORMULA 1', 'Capt. Matt Budd', 'ITM Instruments Inc.', 'Real Wild', 'Roberto Channel', 'Survival Tips', 'Survival Tips', 'BBC Studios', 'Newsflare', 'Your Discovery Science', 'Muhammad Supendi', 'GetBitOutdoors', 'MossyOakGameKeepers', 'Top Fives', 'Maverick Productions', 'Brandon Pickett', 'BBC Earth']",13
BBC Earth Lab,"['Christopher Kovacs', 'Mustard', 'Leak Project', 'BBC Earth Lab']",13
BBC HARDtalk,"['CBS News', 'Brain Bar', 'ABC News', ""Rick Steves' Europe""]",13
BBC International,"['FOX 10 Phoenix', 'Doug DeMuro', 'BBC International', 'BBC International']",13
BBC Music,"['reh', 'TomaLaBananas']",13
BBC News,"['BrexitCentral', 'The Sun', 'Conservatives', 'BBC News', 'Channel 4 News', 'Channel 4 News', 'Conservatives', 'Manchester United', 'The Sun', 'CBS This Morning', 'Guardian News', 'My Self Reliance', 'National Geographic', 'BBC News', 'BBC Newsnight', 'DW News', 'The Guardian', 'Business Insider', 'GamesRadar', 'BBC News', 'UK Parliament', 'MSNBC', 'The Late Show with Stephen Colbert', 'SBS News']",13
BBC News Africa,"['OWN', 'BBC News Africa', 'Jan Kaow', 'Journeyman Pictures']",13
BBC News Brasil,"['BBC News Brasil', 'BBC News Brasil']",13
BBC News Hindi,"['Narendra Modi', 'Faking News']",13
BBC Newsnight,"['LBC', 'Financial Times', 'BBC Newsnight', 'CBC News', 'BBC HARDtalk', 'Exposure Labs', 'FORMULA 1', 'FORMULA 1', 'ABC News', 'BBC News', 'BBC News', 'Channel 4 News', 'FRANCE 24 English', 'Al Jazeera English', 'The New York Times', 'Real Time with Bill Maher', 'The Economist', 'The Sun', 'BBC Newsnight', 'Channels Television', 'EURACTIV', 'Channel 4 News', 'BBC Newsnight', 'iqsquared', 'BBC Newsnight', 'George Galloway', 'BBC Newsnight', 'BBC Newsnight', 'talkRADIO', 'Good Morning Britain']",13
BBC Radio 1,"['PokerStars', 'BBC Radio 1', 'BBC Radio 1', 'BBC Radio 1', 'BBC Radio 1', 'BBC Radio 1', 'The Tonight Show Starring Jimmy Fallon', 'BBC Radio 1', 'The Tonight Show Starring Jimmy Fallon', 'BBC Radio 1', 'FOX Sports', 'BBC Radio 1']",13
BBC Sport,"['Goalhanger', 'ESPN']",13
BBC Stories,"['Derek Van Schaik', 'Top 5 Unknowns', 'Training Berries', 'Andrew Caleb']",13
BBC Studios,"['ojatro', 'GODDUNNIT PROMOTIONS', 'FORMULA 1', 'nemhiszedel', 'Stefan Austen', 'CrazySeeker!', 'NikelaWildlife', 'cleveland.com', 'Sidemen', 'Smithsonian Channel']",13
BBC Three,"['JG reflections', 'Expressen TV']",13
BBCA PAWNZ,"[""Bernard O'Mahoney"", 'magnetic77']",13
BBQwithFranklin,"['BBQwithFranklin', 'BabbleTop', 'Alabamatourism', 'BBQwithFranklin']",13
BClub,"['Great Old Pool', ""Classic Snooker DVD's""]",13
BE AMAZED,"['Secret Truths', 'Amazing Stock', 'Amazing Stock', 'list25', 'BE AMAZED', 'Talltanic', 'jemi1210', 'WOWsoAmaze', 'Top5Central', 'BE AMAZED', 'The BIGGEST', 'MindBlow3D TV', 'Rolls-Royce', 'BE AMAZED', 'BE AMAZED', 'BE AMAZED', 'TheHUB', 'Chase Thrifts', 'CNN', 'BE AMAZED', 'okto5', 'BRIGHT SIDE']",13
BERTH OH!,"['Abishua Abishur', 'Coreano Vlogs']",13
BESTOFWORLDBOXING,"['Oscars', 'BESTOFWORLDBOXING', 'BESTOFWORLDBOXING', 'joekilgobinet', 'BESTOFWORLDBOXING', 'BESTOFWORLDBOXING', 'BESTOFWORLDBOXING', 'BESTOFWORLDBOXING']",13
BFI,"['The Dick Cavett Show', 'Top Talent']",13
BIG MATCHES TODAY,"['deermeatfordinner', 'GugaTV', 'BIG MATCHES TODAY', 'Street Food TV']",13
BILD,"['Abenteuer Leben', 'BILD']",13
BLACK ANGEL MEDIA,"['Spot Of The Match', 'Alain Blais']",13
BLACKIE THOMAS,"['AlfieAesthetics', 'RiverBendSurvival']",13
BLUE GLOBE,"['Best Documentary', 'Steph Moss']",13
BNT Production,"['BNT Production', 'TheMcQueenS']",13
BOWERTOWN MEDIA,"['Team Coco', 'BOWERTOWN MEDIA', 'X Factor Global', 'BOWERTOWN MEDIA']",13
BOY BAKAL,"['Fanatics View', 'Bad Aratiles']",13
BRAIN TIME,"['GeertjeFoots', 'MaxFootball']",13
BRIGHT SIDE,"['Amazing Stock', 'Top-5 Top-10', 'BRIGHT SIDE', 'Modern Mystic', 'Dalibor Truhlar', '90 Second IQ Boosters', 'Wow Game Box', 'Wow Game Box', 'Cesar Muroya', 'BE AMAZED', 'BE AMAZED', 'BE AMAZED', 'Collin Abroadcast', 'Amit Updates', 'Cat Loves CNN', 'BRIGHT SIDE', 'THE MAGNUM', 'VIDEOHOLIC', 'Lipcon, Margulies, Alsina & Winkleman, P.A.', 'Factnomenal', 'BRIGHT SIDE', 'Factnomenal', 'BRIGHT SIDE', 'BRIGHT SIDE', 'BRIGHT SIDE', 'Trend Central', 'The CoolStuff', 'Lessons Taught By Life', 'BRIGHT SIDE', 'BRIGHT SIDE', 'Gwen Jorgensen', '7-Second Riddles']",13
BRMinistries,"['calvarysgmedia', 'The Bible-smith Project']",13
BTM Basketball Time Machine,"['Latest NBA News', 'Face PC Gaming']",13
BUILD Series,"['CBS New York', 'Billy Wells', 'American Kennel Club', 'THE JORDAN HARBINGER SHOW']",13
BUSTER246,"['vdrivevideo', 'Beyond Performance Powerboats']",13
BabbleTop,"['BabbleTop', 'BabbleTop']",13
BabyBus - Kids Songs & Nursery Rhymes,"[""Boo's Family"", 'BabyBus - Kids Songs & Nursery Rhymes', 'Nick Jr.', 'Peppa Pig - Official Channel', 'Moonbug Kids - Cartoons and Kids Songs', ""Boo's TV""]",13
Bad TV,"['juelianwin', 'Andrew Lynch']",13
Baeblemusic,"['The Late Show with Stephen Colbert', 'Good Morning America']",13
BallerVisions,"['Steph Moss', 'NBC Sports']",13
Balu - Relaxing Nature in 4K,"['Amby - Relaxing Music', 'Balu - Relaxing Nature in 4K']",13
Bank Policy Institute,"['Conor Neill', 'The Economic Club of Washington, D.C.']",13
Bank of America,"['ChrisFix', 'Viral Vehicles']",13
Barcroft TV,"['Barcroft TV', 'Special Books by Special Kids']",13
Bart D. Ehrman,"['BiolaUniversity', 'Jason Parker', 'Bart D. Ehrman', 'Mark Correll Ministries']",13
Baseball Sports,"['THE HERD 2019 PODCAST', 'Tak moonfire']",13
Baseball Videos,"['Baseball Videos', 'Baseball Videos']",13
BasicEconomics,"['BasicEconomics', 'American Academy of Achievement', 'American Academy of Achievement', 'EdChoice', 'The Heritage Foundation', 'BasicEconomics']",13
Basketball Examined,"['miaminole2010', 'M1GUEL94']",13
Basketball Fanaticos,"['Walang Preno TV', 'W Gameplay PH']",13
BasketballJones48021,"['Chris Broussard', 'Dan Patrick Show']",13
Battle Of The Year,"['Zah Ra', 'superboy6174']",13
Bavarian MOPAR Works,"['V8TV', 'Ideal Cars']",13
Bayerischer Rundfunk,"['ĐÔNG TÂY PROMOTION OFFICIAL', 'NDR Doku']",13
BazBattles,"['BazBattles', 'Ashton Mante']",13
Be Less Stupid,"['Grunge', 'Trigger Happy Media']",13
Be You,"['Video Advice', 'Clarity Coaching - Transforming Lives']",13
Beacon Press,"['Inspiration Station', 'Charles X']",13
Beardbrand,"['360Jeezy', 'Beardbrand']",13
BeardedMurloc,"['MajorLeagueGaming', 'Armyuki Heroes of the Storm']",13
Bearfoot Theory,"['Sylvan Secrets', 'The Indie Projects']",13
Beaulah Larkin,"['ReasonPublic', 'samueljshepherd']",13
Beautiful Quotes and Stories,"['BRIGHT SIDE', 'BRIGHT SIDE']",13
Because Science,"['Comics Explained', 'Because Science']",13
Beerdy - Bruce Lee Central,"['BTM Basketball Time Machine', 'bnsgokugreat']",13
Behind The Incredible World,"['WorldTastic', 'The Wonderful World Of Weirdness']",13
Behind The Screen,"['Comedy Central UK', 'BRIGHT SIDE']",13
Belgrade Tube,"['Clutch Code', 'Winter Wolf']",13
Ben Ben,"['Ben Ben', '南關社大', '乡村小刚', 'Ben Ben']",13
Benny Hinn Ministries,"['GreatestKooraHD', 'Daughter of Zion']",13
Benson Center,"['Libertarianism.org', 'Democracy Broadcasting']",13
Bernard O'Mahoney,"[""Bernard O'Mahoney"", 'LWD', 'Steve Wraith', 'Liam Galvin']",13
Best Documentary,"['Mo Vlogs', 'Money Kicks']",13
Best Edmonton Mall,"['Sal', 'Best Edmonton Mall']",13
Best Ever Food Review Show,"['Business Insider', 'Best Ever Food Review Show']",13
Best Football,"['Top-5 Top-10', 'Best Football', 'Pizzagate', 'NBA Max']",13
Best In Everything,"['Lode Gilissen', 'Idols Global']",13
Best Mentalism,"['TheScreeny', 'Caleb Wiles']",13
Best of Humans,"['LettermanTV', 'John W Hardin']",13
Best of Peppa Pig,"['Best of Peppa Pig', ""Boo's Family""]",13
BestAdsTV,"['Movieclips', 'bobnutish']",13
Better Mind Better Life,"['London Real', 'Greenred Productions - Relaxing Music']",13
Beyoncé,"['Wall Street Journal', 'Beyoncé LEGENDAS', 'American Idol', 'videobeyoncebrazil']",13
BeyoncéVEVO,"['Beyoncé LEGENDAS', 'kuyaHD', 'Lances da Vyda - Patrick Thouin', 'cgoroo']",13
BeyondCruise,"['South Florida PBS', 'Interesting Facts']",13
Bhakthi Channel - Bhakthi TV,"['Bhakthi Channel - Bhakthi TV', 'Shemaroo Bhakti', 'Bhakthi Channel - Bhakthi TV', 'Rose Telugu Movies']",13
Big Brother Boy,"['Paternity Court', 'Bigbro Fan']",13
Big Fat Besty,"['AZIATKA', 'DoMoreLife']",13
Big Think,"['TED', 'PBS Space Time']",13
Big Truck Big RV,"['Garrett Libertowski', 'RVdaydream', 'AllaboutRVs', 'Less Junk, More Journey']",13
Bigbro Fan,"['errin manliclic', 'Yophop123']",13
Bigwavemaster1,"['Julien Bam', 'MACHINES']",13
Bigwin 999,"['乡村小刚', 'happy Lin']",13
Bill Burr,"['H3 Podcast', 'Theo Von']",13
Bill D Berg,"['Deadly Women - Official Channel', 'Rick H']",13
Bill Wiese,"['2028 END', 'Damilo Musa']",13
Binks69,"['Binks69', 'Andrey Polubryuk 222', 'Panda - Pubg Mobile', 'Binks69']",13
Biographics,"['60 Minutes', 'Breakfast Club Power 105.1 FM']",13
Biography,"['Wall Street Journal', 'ABC News']",13
BiolaUniversity,"['WWE', 'ReasonPublic']",13
Bioneers,"['Jeff Horchoff Bees', 'National Geographic']",13
Bisdak TV,"['BITAG OFFICIAL', 'Music and Sounds Ph']",13
Bisnode Sverige,"['Conscious Pictures', 'КАЛЯН86']",13
Bitwit,"['Strange Parts', 'Bitwit', 'JayzTwoCents', 'Jason Parker']",13
Bjergsen Stream,"['EpicSkillshot - LoL VOD Library', 'Kaza LoL LCS Highlights']",13
Black Cash Poker,"['LetsGiveItASpin - Casino Streamer', 'DealCards', 'reznoire', 'Poker Night in America']",13
Black Conservative Patriot,"['Fox News', 'The Fit RV']",13
Black OGJesus,"['sirferro2717', 'PsychedelicMindGarage']",13
Black Public Media,"['Sister Circle TV', 'Tameka Jacobs', 'ON POINT TALK with Carlette Christmas', 'Black Public Media']",13
BlackTreeOnTV,"['Coeur de Lion', 'Özgür Mısırlı']",13
Blackjack Apprenticeship,"['Poker Golden', 'StageTechMarine']",13
BlacktipH,"['Mark Rober', 'BlacktipH', ""Emma's Fishing"", 'Landshark Outdoors']",13
Blake Allan,"['Autumn Beckman', 'Emma Anders']",13
Bleacher Report,"['NBA', 'NBA on ESPN']",13
BlessedBeatz Media,"['Breakfast Club Power 105.1 FM', 'CNN']",13
Blessings TV,"['mega ghnews', 'Adom TV']",13
Blick,"['Heli', 'VR World 360']",13
Blippi,"['BabyBus - Kids Songs & Nursery Rhymes', 'Peppa Pig Asia']",13
Bloomberg,"['The Late Show with Stephen Colbert', 'Bloomberg Markets and Finance', 'CNBC', 'Bloomberg', 'Bloomberg', 'Bloomberg', 'Bloomberg', 'Bloomberg', 'Bloomberg', 'Bloomberg', 'Bloomberg', 'Bloomberg', 'Bloomberg', 'Bloomberg', 'Bloomberg', 'Bloomberg', 'NBRbizrpt', 'Bloomberg Markets and Finance', 'CBS News', 'Bloomberg', 'Business Insider', 'Bloomberg Markets and Finance', 'Business Insider', 'Bloomberg Politics', 'X Games', 'StateAlpha Capital', 'CBS Sunday Morning', 'GE Aviation']",13
Bloomberg Markets and Finance,"['Mentour Pilot', 'Bloomberg Markets and Finance', 'SABC Digital News', 'HooverInstitution', 'Bloomberg', 'Guardian News', 'Bloomberg Markets and Finance', 'Fox Business', 'CNBC', 'Washington Week', 'Bloomberg Markets and Finance', 'Bloomberg Markets and Finance', 'Bloomberg', 'Bloomberg', 'CBS News', 'CNBC Television', 'Bloomberg Markets and Finance', 'CNBC', 'CBS News', 'Business Insider', 'Business Insider', 'PBS NewsHour', 'Business Today', 'euronews (in English)']",13
Bloomberg Politics,"['Jimmy Kimmel Live', 'officialomegapsiphi', 'Washington Watch', 'Fox News', 'CNN Business', 'CNN', 'CGTN', 'Bloomberg Politics']",13
Bloomberg TicToc,"['PBS NewsHour', 'MSNBC', 'Yahoo Finance', 'Bloomberg TicToc', 'Bloomberg TicToc', 'Bloomberg TicToc']",13
Blu-ray Extras,"['The Daily Show with Trevor Noah', 'wheretheheckarethealbans']",13
Blue Wizard,"['Alan Watts Remastered', 'Ambient Life']",13
BlueGum,"['Nigel Woolley', 'We Love Facts']",13
Bo Baake,"['Lu-Lu Belle Tours', 'Mofeed Muhanna']",13
Boat A Home,"['Firma Technus KG (GmbH&Co)', 'CaraBoat']",13
Bob Dorough,"['stefan', 'Scott Anthony']",13
Bob Pablo,"['Sky Atlantic', 'Spot Of The Match', 'Peter Sime', 'Bob Pablo']",13
Bobblehead Conan,"['Best of Humans', 'nick charles']",13
Body Mind Zone,"['Body Mind Zone', 'ZenLifeRelax']",13
Bon Appétit,"['emmymadeinjapan', 'Bon Appétit', 'Bon Appétit', 'Epicurious', 'Eater', 'Bon Appétit']",13
Bonus Round,"['Deep TV', 'Derek Grace', 'FamilyFeud', 'Bonus Round', 'Bonus Round', 'FandomMisfit']",13
BoogieFinger,"['Exposure Labs', 'Reel Truth Science Documentaries']",13
Bookatable,"['TheEllenShow', 'TopSecretUK']",13
Boonsri Dickinson Srinivasan,"['Veritasium', 'Jamie Oliver']",13
Borjian Liang,"['eSysman', 'GATE 123']",13
Boses ng DDS,"['خليجية', 'Its JL']",13
BostonMOS,"['Zehadi Alam', 'annas890']",13
Bowling RVs,"['RVdaydream', 'AllaboutRVs']",13
Boxing Hall of Fame Las Vegas,"['PpppPppPPppPppkiss', 'Levi Johansen']",13
Brad D,"['Outdoor Rob', 'Boats Boats Boats!']",13
Brain Bar,"['ABC News', 'The Monthly Video']",13
BrandoFlash,"['Skip and Shannon: UNDISPUTED', 'Who wins?', 'BrandoFlash', 'TheBasketballDunk']",13
Brandon Tatum,"['Los Angeles Times', 'PewDiePie']",13
Brandon Weaver,"['The Credit Repair Shop', 'Co-Star Credit']",13
Breakfast Club Power 105.1 FM,"['PBS NewsHour', 'BBC HARDtalk', 'Oscars', 'Los Angeles Times', 'Breakfast Club Power 105.1 FM', 'Roland S. Martin', 'Trevor Noah', 'Breakfast Club Power 105.1 FM', 'Real Time with Bill Maher', 'Mr Jay Morrison', 'Breakfast Club Power 105.1 FM', 'jaime andrade', 'jaime andrade', 'The Daily Show with Trevor Noah', 'Comedy Hype', 'djvlad', 'Breakfast Club Power 105.1 FM', 'Breakfast Club Power 105.1 FM', 'SHOWTIME Sports', 'djvlad', 'Breakfast Club Power 105.1 FM', 'Breakfast Club Power 105.1 FM', 'Breakfast Club Power 105.1 FM', 'Choke No Joke Legendary Director', 'Breakfast Club Power 105.1 FM', 'HOT 97', ""SWAY'S UNIVERSE"", 'Breakfast Club Power 105.1 FM', 'Breakfast Club Power 105.1 FM', 'Breakfast Club Power 105.1 FM', 'Echo _360', 'Comedy Central', 'The Fallen State', 'Choke No Joke Legendary Director', 'Nylah Says', 'Breakfast Club Power 105.1 FM', 'Breakfast Club Power 105.1 FM', 'Skip and Shannon: UNDISPUTED', 'The Angie Martinez Show', 'Breakfast Club Power 105.1 FM', 'Breakfast Club Power 105.1 FM', 'The Lionel B Show', 'Globalnews Hop', 'Globalnews Hop', 'Dame Dash Studios', 'Breakfast Club Power 105.1 FM', 'Breakfast Club Power 105.1 FM', 'Breakfast Club Power 105.1 FM', 'Breakfast Club Power 105.1 FM', 'The Roommates Podcast', 'Breakfast Club Power 105.1 FM', 'Roland S. Martin', 'LATimesTrailers', 'Center for Global Policy Solutions', 'HOT 97', 'Breakfast Club Power 105.1 FM', 'Rick and Sasha', 'StreetzIsWatchin45']",13
Breaking Defense,"['PilotsEYE.tv', 'AIRBOYD']",13
Brendan Kavanagh,"['Paul Gertner', 'gm__golf', 'Brendan Kavanagh', 'Brendan Kavanagh', 'Piano Phantom', 'Piano Phantom']",13
Bret Weinstein,"['NJ.com', 'The Rubin Report']",13
Bretman Rock,"['BuzzFeedVideo', 'Anna Cay']",13
Brett Conti,"['Brett Conti', 'ProWalks', 'tryNsomethingnew', 'Making it happen Vlog', 'Travel Gretl', ""Babe, where's my passport?""]",13
BrexitCentral,"['LBC', 'The Sun', 'Good Morning Britain', 'Jeff Taylor']",13
Brian Christopher Slots,"['Brian Christopher Slots', 'Straight Paper Slots']",13
Brian Hubbell,"['Arizona Auditor', 'Brian Hubbell']",13
Brian Stockemer,"['ExtermCentral', 'Janson Media']",13
Brian Windhorst,"[""Shaquille O'Neal"", 'First Take']",13
Brien Foerster,"['Best Documentary', 'TED']",13
Brilliant News,"['phimatrix1618', 'THE ROAD CHAMPIONS', 'Talltanic', 'Talltanic']",13
Britain's Got Talent,"[""Britain's Got Talent"", ""America's Got Talent"", ""America's Got Talent"", 'The X Factor UK', 'The X Factor UK', 'TheEllenShow', 'TheEllenShow', ""Ireland's Got Talent"", ""Ireland's Got Talent"", 'The Voice Kids', 'SoulPancake', 'TheEllenShow', ""Britain's Got Talent"", ""Britain's Got Talent""]",13
